KEY,NUCLIDE,METHOD,< VALUE_Bq/m³,VALUE_Bq/m³,ERROR%_m³,DATE_OF_ENTRY
"WSTUK1997016","CS134","STUK01","<",0.7,0,
"WSTUK1997016","CS137","STUK01",,58.7,3,
"WSTUK1997016","K40","STUK01",,1580,3,
"WSTUK1997016","SR90","STUK02",,13,10,
"WSTUK1997017","CS137","STUK01",,60.4,4,
"WSTUK1997017","K40","STUK01",,1960,4,
"WSTUK1997018","CS137","STUK01",,73.40000000000001,3,
"WSTUK1997018","K40","STUK01",,2760,2,
"WSTUK1997019","CS134","STUK01",,1.58,31,
"WSTUK1997019","CS137","STUK01",,64.8,4,
"WSTUK1997019","K40","STUK01",,2350,4,
"WSTUK1997020","CS137","STUK01",,73.5,4,
"WSTUK1997020","K40","STUK01",,2520,4,
"WSTUK1997021","AM241","STUK03","<",0.01,0,
"WSTUK1997021","CS137","STUK01",,79,3,
"WSTUK1997021","K40","STUK01",,2390,3,
"WSTUK1997021","PU239240","STUK03","<",0.003,0,
"WSTUK1997022","CS137","STUK01",,75.8,5,
"WSTUK1997022","K40","STUK01",,3890,4,
"WSTUK1997022","PU239240","STUK03","<",0.003,0,
"WSTUK1997023","CS137","STUK01",,78,3,
"WSTUK1997023","K40","STUK01",,2490,3,
"WSTUK1997023","PU239240","STUK03","<",0.002,0,
"WSTUK1997023","SR90","STUK02",,10.6,10,
"WSTUK1997024","CS137","STUK01",,62.6,4,
"WSTUK1997024","K40","STUK01",,3900,4,
"WSTUK1997025","CS134","STUK01",,0.9399999999999999,26,
"WSTUK1997025","CS137","STUK01",,74.3,3,
"WSTUK1997025","K40","STUK01",,2540,3,
"WSTUK1997025","SR90","STUK02",,17.5,10,
"WSTUK1997026","CS134","STUK01",,1.89,19,
"WSTUK1997026","CS137","STUK01",,51.9,4,
"WSTUK1997026","K40","STUK01",,5550,4,
"WSTUK1998001","CS134","STUK01",,0.99,29,
"WSTUK1998001","CS137","STUK01",,43.9,4,
"WSTUK1998001","K40","STUK01",,756,4,
"WSTUK1998002","CS137","STUK01",,63.9,3,
"WSTUK1998002","K40","STUK01",,1000,4,
"WSTUK1998002","PU239","STUK03","<",0.01,,
"WSTUK1998002","SR90","STUK02",,13.3,10,
"WSTUK1998003","CS137","STUK01",,76.2,3,
"WSTUK1998003","K40","STUK01",,1260,3,
"WSTUK1998003","SR90","STUK02",,12.7,10,
"WSTUK1998004","CS137","STUK01",,73.59999999999999,3,
"WSTUK1998004","K40","STUK01",,1180,3,
"WSTUK1998005","CS137","STUK01",,87.90000000000001,4,
"WSTUK1998005","K40","STUK01",,1570,4,
"WSTUK1998006","CS137","STUK01",,77.8,4,
"WSTUK1998006","K40","STUK01",,1410,4,
"WSTUK1998007","CS137","STUK01",,89.5,3,
"WSTUK1998007","K40","STUK01",,1750,3,
"WSTUK1998008","CS137","STUK01",,81.40000000000001,3,
"WSTUK1998008","K40","STUK01",,1700,3,
"WSTUK1998009","CS137","STUK01",,115,3,
"WSTUK1998009","K40","STUK01",,2260,3,
"WSTUK1998010","CO60","STUK01",,3.5,23,
"WSTUK1998010","CS137","STUK01",,92.59999999999999,5,
"WSTUK1998010","K40","STUK01",,2320,4,
"WSTUK1998011","CS134","STUK01",,2.65,22,
"WSTUK1998011","CS137","STUK01",,94.40000000000001,3,
"WSTUK1998011","K40","STUK01",,2000,3,
"WSTUK1998011","SR90","STUK02",,17.1,10,
"WSTUK1998012","CS137","STUK01",,91.3,5,
"WSTUK1998012","K40","STUK01",,2500,4,
"WSTUK1998012","SR90","STUK02",,16.2,10,
"WSTUK1998013","CS137","STUK01",,49.9,4,
"WSTUK1998013","K40","STUK01",,1710,3,
"WSTUK1998014","CS137","STUK01",,68.59999999999999,4,
"WSTUK1998014","K40","STUK01",,2520,4,
"WSTUK1998015","CS137","STUK01",,59.3,4,
"WSTUK1998015","K40","STUK01",,2030,4,
"WSTUK1998015","PU239","STUK03","<",0.01,,
"WSTUK1998015","SR90","STUK02",,15.6,10,
"WSTUK1998016","CS137","STUK01",,67.40000000000001,3,
"WSTUK1998016","K40","STUK01",,2490,2,
"WSTUK1998016","SR90","STUK02",,15.8,10,
"WSTUK1998017","CS137","STUK01",,57.6,4,
"WSTUK1998017","K40","STUK01",,1830,4,
"WSTUK1998018","CS137","STUK01",,60.5,5,
"WSTUK1998018","K40","STUK01",,2140,4,
"WSTUK1998018","SR90","STUK02",,11.7,10,
"WSTUK1998019","CS137","STUK01",,57.6,3,
"WSTUK1998019","K40","STUK01",,2020,3,
"WSTUK1998020","CS137","STUK01",,65.40000000000001,3,
"WSTUK1998020","K40","STUK01",,2810,3,
"WSTUK1998021","CS137","STUK01",,64.2,4,
"WSTUK1998021","K40","STUK01",,2260,4,
"WSTUK1998022","CS137","STUK01",,72.3,4,
"WSTUK1998022","K40","STUK01",,2970,2,
"WSTUK1998023","CS137","STUK01",,88.09999999999999,4,
"WSTUK1998023","K40","STUK01",,2690,4,
"WSTUK1998023","SR90","STUK02",,17.8,10,
"WSTUK1998024","CS137","STUK01",,57.9,4,
"WSTUK1998024","K40","STUK01",,3100,4,
"WSTUK1998024","PU239","STUK03","<",0.004,,
"WSTUK1998024","SR90","STUK02",,14.5,10,
"WSTUK1998025","CS137","STUK01",,79.09999999999999,5,
"WSTUK1998025","K40","STUK01",,2590,4,
"WSTUK1998025","PU239","STUK03","<",0.01,,
"WSTUK1998025","SR90","STUK02",,15.7,10,
"WSTUK1998026","CS137","STUK01",,61.1,3,
"WSTUK1998026","K40","STUK01",,4080,3,
"WSTUK1998026","SR90","STUK02",,12.3,10,
"WDHIG1998008","CS137","3",,54.6,2.3,
"WDHIG1998008","CS134","3","<",1.4,,
"WDHIG1998009","CS137","3",,56,2.2,
"WDHIG1998009","CS134","3","<",1.3,,
"WDHIG1998010","CS137","3",,53.7,2.2,
"WDHIG1998010","CS134","3","<",1.1,,
"WDHIG1998011","CS137","3",,72.7,1.9,
"WDHIG1998011","CS134","3","<",1.4,,
"WDHIG1998053","CS137","3",,75.09999999999999,1.4,
"WDHIG1998053","CS134","3","<",0.8,,
"WDHIG1998053","SR90","2",,12.1,1.8,
"WDHIG1998054","CS137","3",,80.5,2,
"WDHIG1998054","CS134","3","<",1.3,,
"WDHIG1998054","SR90","2",,12.3,1.8,
"WDHIG1998055","CS137","3",,69.90000000000001,1.4,
"WDHIG1998055","CS134","3",,1.1,29.1,
"WDHIG1998055","SR90","2",,11.6,1.7,
"WDHIG1998056","CS137","3",,72.09999999999999,2.1,
"WDHIG1998056","CS134","3","<",1.3,,
"WDHIG1998056","SR90","2",,12.3,1.8,
"WDHIG1998072","CS137","3",,40.1,1.6,
"WDHIG1998072","CS134","3",,1.1,23.6,
"WDHIG1998072","SR90","2",,8.5,1.9,
"WDHIG1998008","SR90","2",,11.1,2,
"WDHIG1998009","SR90","2",,11.1,2.1,
"WDHIG1998010","SR90","2",,11.3,2,
"WDHIG1998011","SR90","2",,13.8,1.7,
"WDHIG1998081","CS137","3",,46.5,1.3,
"WDHIG1998081","CS134","3","<",0.6,,
"WDHIG1998082","CS137","3",,46.5,1.4,
"WDHIG1998082","CS134","3",,0.9,19.5,
"WDHIG1998091","CS137","3",,52.4,1.9,
"WDHIG1998091","CS134","3",,1.1,29.1,
"WDHIG1998092","CS137","3",,48,1.3,
"WDHIG1998092","CS134","3","<",0.5,,
"WDHIG1998101","CS137","3",,48,1.8,
"WDHIG1998101","CS134","3","<",0.8,,
"WDHIG1998102","CS137","3",,43.6,1.7,
"WDHIG1998102","CS134","3","<",0.5,,
"WDHIG1998111","CS137","3",,51.9,2.2,
"WDHIG1998111","CS134","3","<",0.9,,
"WDHIG1998112","CS137","3",,48.9,1.3,
"WDHIG1998112","CS134","3","<",0.5,,
"WDHIG1998113","CS137","3",,48.8,1.9,
"WDHIG1998113","CS134","3","<",0.7,,
"WDHIG1998114","CS137","3",,40.4,1.7,
"WDHIG1998114","CS134","3","<",0.5,,
"WDHIG1998123","CS137","3",,52,1.2,
"WDHIG1998123","CS134","3",,0.6,29.2,
"WDHIG1998124","CS137","3",,37.7,2.3,
"WDHIG1998124","CS134","3","<",0.7,,
"WDHIG1998125","CS137","3",,59,1.2,
"WDHIG1998125","CS134","3","<",0.5,,
"WDHIG1998126","CS137","3",,20.1,3.6,
"WDHIG1998126","CS134","3","<",0.8,,
"WDHIG1998127","CS137","3",,50.3,1.8,
"WDHIG1998127","CS134","3","<",0.7,,
"WDHIG1998128","CS137","3",,10.4,5.9,
"WDHIG1998128","CS134","3","<",0.4,,
"WDHIG1998129","CS137","3",,48.9,1.9,
"WDHIG1998129","CS134","3","<",0.8,,
"WDHIG1998130","CS137","3",,8.1,5.6,
"WDHIG1998130","CS134","3","<",0.5,,
"WDHIG1998132","CS137","3",,50.4,2,
"WDHIG1998132","CS134","3",,1.3,28.2,
"WDHIG1998133","CS137","3",,9.5,4.9,
"WDHIG1998133","CS134","3","<",0.5,,
"WDHIG1998141","CS137","3",,46.8,2,
"WDHIG1998141","CS134","3","<",0.9,,
"WDHIG1998142","CS137","3",,67.09999999999999,1.1,
"WDHIG1998142","CS134","3",,0.9,18.7,
"WDHIG1998143","CS137","3",,67.09999999999999,1.8,
"WDHIG1998143","CS134","3","<",1,,
"WDHIG1998144","CS137","3",,46,1.4,
"WDHIG1998144","CS134","3","<",0.5,,
"WDHIG1998076","CS137","3",,61.6,1.2,
"WDHIG1998076","CS134","3","<",0.7,,
"WDHIG1998076","SR90","2",,7.8,2.4,
"WDHIG1998077","CS137","3",,56.3,2,
"WDHIG1998077","CS134","3","<",1.1,,
"WDHIG1998077","SR90","2",,8.699999999999999,2.2,
"WDHIG1998078","CS137","3",,69.2,1.5,
"WDHIG1998078","CS134","3","<",0.8,,
"WDHIG1998078","SR90","2",,9.699999999999999,2.2,
"WDHIG1998079","CS137","3",,74.2,1.3,
"WDHIG1998079","CS134","3","<",0.7,,
"WDHIG1998079","SR90","2",,14.2,1.5,
"WDHIG1998145","CS137","3",,71.90000000000001,1.7,
"WDHIG1998145","CS134","3",,1.6,18.5,
"WDHIG1998146","CS137","3",,61.2,1.2,
"WDHIG1998146","CS134","3",,0.8,22.2,
"WDHIG1998147","CS137","3",,69.2,1.6,
"WDHIG1998147","CS134","3","<",0.9,,
"WDHIG1998148","CS137","3",,73.7,1.1,
"WDHIG1998148","CS134","3",,0.8,32.5,
"WDHIG1998149","CS137","3",,71.90000000000001,1.5,
"WDHIG1998149","CS134","3","<",0.8,,
"WDHIG1998150","CS137","3",,65.90000000000001,2,
"WDHIG1998150","CS134","3","<",1.1,,
"WDHIG1998159","CS137","3",,74.09999999999999,1,
"WDHIG1998159","CS134","3",,1.1,18.1,
"WDHIG1998160","CS137","3",,52.6,1,
"WDHIG1998160","CS134","3",,0.6,22.5,
"WDHIG1998161","CS137","3",,73.59999999999999,1.1,
"WDHIG1998161","CS134","3",,1.1,18.2,
"WDHIG1998162","CS137","3",,52.7,2.1,
"WDHIG1998162","CS134","3","<",0.7,,
"WDHIG1998171","CS137","3",,74.5,1,
"WDHIG1998171","CS134","3","<",0.4,,
"WDHIG1998172","CS137","3",,73,1.7,
"WDHIG1998172","CS134","3","<",0.9,,
"WDHIG1998173","CS137","3",,69.40000000000001,1.1,
"WDHIG1998173","CS134","3",,1,20.7,
"WDHIG1998174","CS137","3",,70.7,0.9,
"WDHIG1998174","CS134","3",,0.9,21.6,
"WDHIG1998175","CS137","3",,73.90000000000001,0.9,
"WDHIG1998175","CS134","3",,0.6,30.8,
"WDHIG1998176","CS137","3",,75.90000000000001,1.7,
"WDHIG1998176","CS134","3","<",0.9,,
"WDHIG1998177","CS137","3",,70.5,1.1,
"WDHIG1998177","CS134","3",,1,20.4,
"WDHIG1998178","CS137","3",,64.3,1.2,
"WDHIG1998178","CS134","3",,1.1,24.2,
"WDHIG1998179","CS137","3",,61.4,1.9,
"WDHIG1998179","CS134","3","<",0.9,,
"WDHIG1998180","CS137","3",,60,1,
"WDHIG1998180","CS134","3","<",0.5,,
"WDHIG1998181","CS137","3",,61.6,1.2,
"WDHIG1998181","CS134","3","<",0.6,,
"WDHIG1998182","CS137","3",,60.9,1.8,
"WDHIG1998182","CS134","3","<",0.9,,
"WDHIG1998191","CS137","3",,76.3,1,
"WDHIG1998191","CS134","3",,1.2,23.5,
"WDHIG1998192","CS137","3",,67.40000000000001,2.2,
"WDHIG1998192","CS134","3","<",0.9,,
"WDHIG1998193","CS137","3",,63.5,1.9,
"WDHIG1998193","CS134","3","<",1,,
"WDHIG1998202","CS137","3",,80,1.1,
"WDHIG1998202","CS134","3",,1.7,18.6,
"WDHIG1998203","CS137","3",,74.40000000000001,1.6,
"WDHIG1998203","CS134","3","<",0.9,,
"WDHIG1998212","CS137","3",,71.40000000000001,1,
"WDHIG1998212","CS134","3",,0.8,25.1,
"WDHIG1998213","CS137","3",,74.2,1.6,
"WDHIG1998213","CS134","3",,1.4,30.6,
"WDHIG1998222","CS137","3",,73.59999999999999,1.2,
"WDHIG1998222","CS134","3",,0.9,18.3,
"WDHIG1998223","CS137","3",,72.59999999999999,1.5,
"WDHIG1998223","CS134","3","<",0.8,,
"WDHIG1998224","CS137","3",,75.7,1,
"WDHIG1998224","CS134","3",,0.9,19.4,
"WDHIG1998225","CS137","3",,71.2,2,
"WDHIG1998225","CS134","3","<",1,,
"WDHIG1998226","CS137","3",,65.8,1.1,
"WDHIG1998226","CS134","3","<",0.6,,
"WDHIG1998227","CS137","3",,64.59999999999999,1.9,
"WDHIG1998227","CS134","3",,0.8,31.3,
"WDHIG1998228","CS137","3",,63.7,1.1,
"WDHIG1998228","CS134","3",,0.9,20.8,
"WDHIG1998355","CS137","3",,49,1.6,
"WDHIG1998355","CS134","3","<",0.7,,
"WDHIG1998356","CS137","3",,44.9,1.7,
"WDHIG1998356","CS134","3","<",0.6,,
"WDHIG1998357","CS137","3",,52.5,2.2,
"WDHIG1998357","CS134","3","<",0.8,,
"WDHIG1998358","CS137","3",,46.6,1.8,
"WDHIG1998358","CS134","3","<",0.5,,
"WDHIG1998359","CS137","3",,67.8,2.4,
"WDHIG1998359","CS134","3","<",1.2,,
"WDHIG1998355","SR90","2",,10.2,1.8,
"WDHIG1998356","SR90","2",,8.800000000000001,2.1,
"WDHIG1998357","SR90","2",,9.800000000000001,1.8,
"WDHIG1998358","SR90","2",,8.699999999999999,2,
"WDHIG1998359","SR90","2",,12.7,1.6,
"WDHIG1998229","CS137","3",,68.2,2.2,
"WDHIG1998229","CS134","3",,1.8,18.9,
"WDHIG1998230","CS137","3",,62.8,1.3,
"WDHIG1998230","CS134","3",,1,20.6,
"WDHIG1998239","CS137","3",,70.7,1.8,
"WDHIG1998239","CS134","3","<",0.9,,
"WDHIG1998241","CS137","3",,70.90000000000001,1,
"WDHIG1998241","CS134","3",,0.9,27.6,
"WDHIG1998242","CS137","3",,54.4,2.1,
"WDHIG1998242","CS134","3","<",1,,
"WDHIG1998249","CS137","3",,69.40000000000001,1.3,
"WDHIG1998249","CS134","3","<",0.7,,
"WDHIG1998250","CS137","3",,65.09999999999999,1.7,
"WDHIG1998250","CS134","3","<",0.9,,
"WDHIG1998259","CS137","3",,61.9,1.2,
"WDHIG1998259","CS134","3","<",0.6,,
"WDHIG1998260","CS137","3",,57.7,1.9,
"WDHIG1998260","CS134","3",,1.5,27.1,
"WDHIG1998261","CS137","3",,44.7,1.5,
"WDHIG1998261","CS134","3","<",0.5,,
"WDHIG1998270","CS137","3",,65.5,1.8,
"WDHIG1998270","CS134","3","<",0.9,,
"WDHIG1998279","CS137","3",,70.5,1.1,
"WDHIG1998279","CS134","3",,0.8,21.3,
"WDHIG1998280","CS137","3",,41,2.3,
"WDHIG1998280","CS134","3","<",1,,
"WDHIG1998299","CS137","3",,56.3,1.2,
"WDHIG1998299","CS134","3","<",0.6,,
"WDHIG1998300","CS137","3",,42.7,2.1,
"WDHIG1998300","CS134","3","<",0.7,,
"WDHIG1998301","CS137","3",,54,1.4,
"WDHIG1998301","CS134","3","<",0.6,,
"WDHIG1998111","SR90","2",,10.7,1.7,
"WDHIG1998113","SR90","2",,11.1,1.8,
"WDHIG1998125","SR90","2",,11.8,1.7,
"WDHIG1998127","SR90","2",,10.5,1.8,
"WDHIG1998128","SR90","2",,4,3,
"WDHIG1998132","SR90","2",,10.2,1.8,
"WDHIG1998133","SR90","2",,3.5,3.2,
"WDHIG1998142","SR90","2",,13.5,1.6,
"WDHIG1998148","SR90","2",,14.1,1.5,
"WDHIG1998172","SR90","2",,14.1,1.6,
"WDHIG1998176","SR90","2",,13.1,1.6,
"WDHIG1998222","SR90","2",,13.5,1.6,
"WDHIG1998224","SR90","2",,14.2,1.6,
"WDHIG1998227","SR90","2",,13.7,1.6,
"WDHIG1998229","SR90","2",,13.8,1.5,
"WDHIG1998241","SR90","2",,13.7,1.6,
"WDHIG1998250","SR90","2",,13.4,1.6,
"WDHIG1998260","SR90","2",,11.5,1.8,
"WDHIG1998279","SR90","2",,13.3,1.6,
"WRISO1999001","CS137","RISO02",,59,10,
"WRISO1999002","CS137","RISO02",,70,10,
"WRISO1999003","CS137","RISO02",,59,10,
"WRISO1999003","TC99","RISO04",,0.51,10,
"WRISO1999004","CS137","RISO02",,7.9,10,
"WRISO1999004","TC99","RISO04",,3.3,10,
"WRISO1999005","CS137","RISO02",,35,10,
"WRISO1999006","CS137","RISO02",,19,10,
"WRISO1999007","TC99","RISO04",,0.72,10,
"WRISO1999008","CS137","RISO02",,6.8,10,
"WRISO1999008","TC99","RISO04",,3.1,10,
"WRISO1999009","CS137","RISO02",,35,10,
"WRISO1999009","TC99","RISO04",,1.675,10,
"WRISO1999010","CS137","RISO02",,11,10,
"WRISO1999010","TC99","RISO04",,2.627,10,
"WRISO1999011","CS134","RISO02",,1.4,10,
"WRISO1999011","CS137","RISO02",,51,10,
"WRISO1999011","TC99","RISO04",,0.5600000000000001,10,
"WRISO1999012","CS137","RISO02",,14,10,
"WRISO1999012","TC99","RISO04",,2.7,10,
"WRISO1999013","CS137","RISO02",,32,10,
"WRISO1999014","CS137","RISO02",,25,10,
"WRISO1999015","CS137","RISO02",,55,10,
"WRISO1999015","TC99","RISO04",,0.31,10,
"WRISO1999016","CS137","RISO02",,8.9,10,
"WRISO1999016","TC99","RISO04",,2.4,10,
"WRISO1999017","CS137","RISO02",,43,10,
"WRISO1999018","CS137","RISO02",,25,10,
"WRISO1999019","CS137","RISO02",,57,10,
"WRISO1999019","TC99","RISO04",,0.34,10,
"WRISO1999020","CS137","RISO02",,8.800000000000001,10,
"WRISO1999020","TC99","RISO04",,2.4,10,
"WRISO1999021","CS137","RISO02",,50,10,
"WRISO1999022","CS137","RISO02",,32,10,
"WRISO1999023","CS137","RISO02",,61,10,
"WRISO1999023","TC99","RISO04",,0.2,10,
"WRISO1999024","CS137","RISO02",,16,10,
"WRISO1999024","TC99","RISO04",,2.2,10,
"WRISO1999025","CS137","RISO02",,56,10,
"WRISO1999026","CS137","RISO02",,41,10,
"WRISO1999027","CS137","RISO02",,64,10,
"WRISO1999027","TC99","RISO04",,0.11,10,
"WRISO1999028","CS137","RISO02",,20,10,
"WRISO1999028","TC99","RISO04",,2.1,10,
"WRISO1999029","CS137","RISO02",,52,10,
"WRISO1999030","CS137","RISO02",,32,10,
"WRISO1999031","CS137","RISO02",,63,10,
"WRISO1999031","TC99","RISO04",,0.17,10,
"WRISO1999032","CS137","RISO02",,39,10,
"WRISO1999032","TC99","RISO04",,0.91,10,
"WRISO1999033","CS137","RISO02",,59,10,
"WRISO1999034","CS137","RISO02",,55,10,
"WRISO1999035","TC99","RISO04",,0.077,10,
"WRISO1999036","CS137","RISO02",,66,10,
"WRISO1999036","TC99","RISO04",,0.07199999999999999,10,
"WRISO1999037","CS137","RISO02",,65,10,
"WRISO1999037","TC99","RISO04",,0.007900000000000001,10,
"WRISO1999038","CS137","RISO02",,65,10,
"WRISO1999039","CS137","RISO02",,67,10,
"WRISO1999039","TC99","RISO04",,0.033,10,
"WRISO1999040","CS137","RISO02",,67,10,
"WRISO1999040","TC99","RISO04",,0.051,25,
"WRISO1999041","CS137","RISO02",,63,10,
"WRISO1999041","TC99","RISO04",,0.13,10,
"WRISO1999042","CS137","RISO02",,65,10,
"WRISO1999043","CS137","RISO02",,66,10,
"WRISO1999043","TC99","RISO04",,0.092,10,
"WRISO1999044","CS137","RISO02",,9.4,10,
"WRISO1999044","TC99","RISO04",,2.9,10,
"WRISO1999045","CS137","RISO02",,66,10,
"WRISO1999046","CS137","RISO02",,23,10,
"WRISO1999047","TC99","RISO04",,0.7,10,
"WRISO1999048","CS137","RISO02",,6.9,10,
"WRISO1999048","TC99","RISO04",,3.4,10,
"WRISO1999049","CS137","RISO02",,38,10,
"WRISO1999049","TC99","RISO04",,1.526,10,
"WRISO1999050","CS137","RISO02",,5.8,10,
"WRISO1999050","TC99","RISO04",,2.694,10,
"WSTUK1999001","K40","STUK01",,357,3,
"WSTUK1999001","CS137","STUK01",,22.1,3,
"WSTUK1999002","K40","STUK01",,832,3,
"WSTUK1999002","SR90","STUK02",,4.8,8,
"WSTUK1999002","CS137","STUK01",,46.5,3,
"WSTUK1999002","PU238","STUK03","<",0.0018,,
"WSTUK1999002","PU239240","STUK03",,0.0072,9,
"WSTUK1999003","K40","STUK01",,1200,3,
"WSTUK1999003","SR90","STUK02",,7.6,8,
"WSTUK1999003","CS137","STUK01",,71.90000000000001,3,
"WSTUK1999004","K40","STUK01",,1160,3,
"WSTUK1999004","CS137","STUK01",,68.40000000000001,3,
"WSTUK1999005","K40","STUK01",,1480,3,
"WSTUK1999005","CS137","STUK01",,79.5,3,
"WSTUK1999006","K40","STUK01",,1570,3,
"WSTUK1999006","SR90","STUK02",,10.4,8,
"WSTUK1999006","CS137","STUK01",,72.7,3,
"WSTUK1999007","K40","STUK01",,1630,4,
