KEY,NUCLIDE,METHOD,< VALUE_Bq/kg,VALUE_Bq/kg,BASIS,ERROR%,NUMBER,DATE_OF_ENTRY
"BRISO1995007","PO210","RISO06",,0.5959,"W",10,,"07/30/07 00:00:00"
"BRISO1995007","CS137","RISO01",,1.159,"W",10,,
"BRISO1995007","CS134","RISO01",,0.037,"W",25,,
"BRISO1995006","PO210","RISO06",,0.08905,"W",10,,"07/30/07 00:00:00"
"BRISO1995006","CS137","RISO01",,4.153,"W",10,,
"BRISO1995006","CS134","RISO01",,0.131,"W",10,,
"BRISO1995005","CS137","RISO01",,56.742,"D",10,,
"BRISO1995005","CS134","RISO01",,1.914,"D",10,,
"BRISO1995004","CS137","RISO01",,7.555,"D",10,,
"BRISO1995004","CS134","RISO01",,0.207,"D",25,,
"BRISO1995004","CO60","RISO01",,1.066,"D",10,,
"BRISO1995003","CS137","RISO01",,13.9035,"D",10,,
"BRISO1995003","CO60","RISO01",,0.966,"D",10,,
"BRISO1995002","CS137","RISO01",,11.722,"D",10,,
"BRISO1995002","CO60","RISO01",,0.826,"D",25,,
"BRISO1995001","CS137","RISO01",,10.1085,"D",10,,
"BRISO1995001","CS134","RISO01",,0.2382,"D",10,,
"BRISO1995001","CO60","RISO01",,1.3468,"D",10,,
"BRISO1994023","PO210","RISO06",,3.3725,"W",25,,"07/30/07 00:00:00"
"BRISO1994023","CS137","RISO01",,7.033,"W",10,,
"BRISO1994023","CS134","RISO01",,0.277,"W",10,,
"BRISO1994022","PO210","RISO06",,1.1355,"W",10,,"07/30/07 00:00:00"
"BRISO1994022","CS137","RISO01",,9.105,"W",10,,
"BRISO1994022","CS134","RISO01",,0.354,"W",10,,
"BRISO1994021","PO210","RISO06",,0.3945,"W",10,,"07/30/07 00:00:00"
"BRISO1994021","CS137","RISO01",,15.87,"W",10,,
"BRISO1994021","CS134","RISO01",,0.629,"W",10,,
"BRISO1994020","PO210","RISO06",,0.99,"W",10,,"07/30/07 00:00:00"
"BRISO1994020","CS137","RISO01",,16.13,"W",10,,
"BRISO1994020","CS134","RISO01",,0.719,"W",10,,
"BRISO1994019","PO210","RISO06",,1.4865,"W",10,,"07/30/07 00:00:00"
"BRISO1994019","CS137","RISO01",,14.781,"W",10,,
"BRISO1994019","CS134","RISO01",,0.676,"W",10,,
"BRISO1994018","PO210","RISO06",,1.853,"W",25,,"07/30/07 00:00:00"
"BRISO1994018","CS137","RISO01",,6.126,"W",10,,
"BRISO1994018","CS134","RISO01",,0.244,"W",10,,
"BRISO1994017","PO210","RISO06",,0.288,"W",10,,"07/30/07 00:00:00"
"BRISO1994017","CS137","RISO01",,0.982,"W",10,,
"BRISO1994017","CS134","RISO01",,0.0415,"W",10,,
"BRISO1994016","CS137","RISO01",,4.598,"W",10,,
"BRISO1994016","CS134","RISO01",,0.183,"W",10,,
"BRISO1994015","PO210","RISO06",,1.6953,"W",25,,"07/30/07 00:00:00"
"BRISO1994015","CS137","RISO01",,7.788,"W",10,,
"BRISO1994015","CS134","RISO01",,0.3317,"W",10,,
"BRISO1994014","PO210","RISO06",,0.338,"W",10,,"07/30/07 00:00:00"
"BRISO1994014","CS137","RISO01",,1.926,"W",10,,
"BRISO1994014","CS134","RISO01",,0.1005,"W",25,,
"BRISO1994013","PO210","RISO06",,0.4605,"W",10,,"07/30/07 00:00:00"
"BRISO1994013","CS137","RISO01",,16.21,"W",10,,
"BRISO1994013","CS134","RISO01",,0.736,"W",10,,
"BRISO1994012","CS137","RISO01",,47.68,"D",10,,
"BRISO1994012","CS134","RISO01",,1.922,"D",10,,
"BRISO1994011","CS137","RISO01",,11.4668,"D",10,,
"BRISO1994011","CS134","RISO01",,0.339,"D",10,,
"BRISO1994011","CO60","RISO01",,1.341,"D",10,,
"BRISO1994010","CS137","RISO01",,10.3721,"D",10,,
"BRISO1994010","CS134","RISO01",,0.3807,"D",10,,
"BRISO1994010","CO60","RISO01",,0.8233,"D",10,,
"BRISO1994009","CS137","RISO01",,14.07,"D",10,,
"BRISO1994009","CS134","RISO01",,0.463,"D",10,,
"BRISO1994009","CO60","RISO01",,1.1895,"D",10,,
"BRISO1994008","CS137","RISO01",,17.2666,"D",10,,
"BRISO1994008","CS134","RISO01",,0.704,"D",10,,
"BRISO1994008","CO60","RISO01",,0.784,"D",10,,
"BRISO1994007","CS137","RISO01",,21.1564,"D",10,,
"BRISO1994007","CS134","RISO01",,0.7216,"D",10,,
"BRISO1994007","CO60","RISO01",,0.6113,"D",10,,
"BRISO1994006","CS137","RISO01",,18.16,"D",10,,
"BRISO1994006","CS134","RISO01",,1.1748,"D",10,,
"BRISO1994006","CO60","RISO01",,0.5926,"D",10,,
"BRISO1994005","CS137","RISO01",,16.8423,"D",10,,
"BRISO1994005","CS134","RISO01",,0.501,"D",10,,
"BRISO1994005","CO60","RISO01",,0.85,"D",25,,
"BRISO1994004","CS137","RISO01",,16.66,"D",10,,
"BRISO1994004","CS134","RISO01",,0.5216,"D",10,,
"BRISO1994004","CO60","RISO01",,0.62,"D",25,,
"BRISO1994003","CS137","RISO01",,7.8654,"D",10,,
"BRISO1994003","CS134","RISO01",,0.2946,"D",10,,
"BRISO1994003","CO60","RISO01",,0.65,"D",10,,
"BRISO1994002","CS137","RISO01",,8.599,"D",10,,
"BRISO1994002","CS134","RISO01",,0.28,"D",10,,
"BRISO1994002","CO60","RISO01",,1.03,"D",10,,
"BRISO1994001","CS137","RISO01",,10.4,"D",10,,
"BRISO1994001","CS134","RISO01",,0.44,"D",10,,
"BRISO1994001","CO60","RISO01",,1.06,"D",10,,
"BRISO1993023","PO210","RISO06",,0.383,"W",25,,"07/30/07 00:00:00"
"BRISO1993023","CS137","RISO01",,5,"W",,,
"BRISO1993023","CS134","RISO01",,0.23,"W",,,
"BRISO1993022","PO210","RISO06",,0.8354,"W",25,,"07/30/07 00:00:00"
"BRISO1993022","CS137","RISO01",,7.04,"W",,,
"BRISO1993022","CS134","RISO01",,0.38,"W",,,
"BRISO1993021","PO210","RISO06",,0.4925,"W",10,,"07/30/07 00:00:00"
"BRISO1993021","CS137","RISO01",,1.41,"W",,,
"BRISO1993021","CS134","RISO01",,0.07000000000000001,"W",20,,
"BRISO1993020","PO210","RISO06",,2.64,"W",35,,"07/30/07 00:00:00"
"BRISO1993020","CS137","RISO01",,0.5,"W",,,
"BRISO1993019","PO210","RISO06",,0.2375,"W",10,,"07/30/07 00:00:00"
"BRISO1993019","CS137","RISO01",,16.2,"W",,,
"BRISO1993019","CS134","RISO01",,1.05,"W",,,
"BRISO1993018","PO210","RISO06",,0.908,"W",25,,"07/30/07 00:00:00"
"BRISO1993018","CS137","RISO01",,1.86,"W",,,
"BRISO1993018","CS134","RISO01",,0.11,"W",,,
"BRISO1993017","CS137","RISO01",,10.2,"D",,,
"BRISO1993017","CS134","RISO01",,0.39,"D",,,
"BRISO1993017","CO60","RISO01",,1.01,"D",,,
"BRISO1993016","CS137","RISO01",,13.9,"D",,,
"BRISO1993015","CS137","RISO01",,12.4,"D",,,
"BRISO1993014","CS137","RISO01",,14.7,"D",,,
"BRISO1993014","CO60","RISO01",,1.46,"D",,,
"BRISO1993013","CS137","RISO01",,18.4,"D",,,
"BRISO1993013","CO60","RISO01",,1.07,"D",20,,
"BRISO1993012","CS137","RISO01",,19.9,"D",,,
"BRISO1993012","CS134","RISO01",,1.01,"D",,,
"BRISO1993012","CO60","RISO01",,0.82,"D",,,
"BRISO1993011","CS137","RISO01",,19.9,"D",,,
"BRISO1993011","CS134","RISO01",,1.05,"D",,,
"BRISO1993011","CO60","RISO01",,1.23,"D",,,
"BRISO1993010","CS137","RISO01",,14.6,"D",,,
"BRISO1993010","CO60","RISO01",,1.39,"D",,,
"BRISO1993009","CS137","RISO01",,8.5,"D",,,
"BRISO1993009","CO60","RISO01",,1.38,"D",,,
"BRISO1993008","CS137","RISO01",,9.4,"D",,,
"BRISO1993008","CS134","RISO01",,0.42,"D",,,
"BRISO1993008","CO60","RISO01",,2.1,"D",,,
"BRISO1993007","CS137","RISO01",,10.1,"D",,,
"BRISO1993007","CS134","RISO01",,0.64,"D",,,
"BRISO1993007","CO60","RISO01",,1.99,"D",,,
"BRISO1993006","PO210","RISO06",,0.7675,"W",10,,"07/30/07 00:00:00"
"BRISO1993006","CS137","RISO01",,14.2,"W",,,
"BRISO1993006","CS134","RISO01",,0.78,"W",,,
"BRISO1993005","PO210","RISO06",,0.204,"W",10,,"07/30/07 00:00:00"
"BRISO1993005","CS137","RISO01",,18.4,"W",,,
"BRISO1993005","CS134","RISO01",,0.92,"W",,,
"BRISO1993004","PO210","RISO06",,1.2215,"W",10,,"07/30/07 00:00:00"
"BRISO1993004","CS137","RISO01",,10.5,"W",,,
"BRISO1993004","CS134","RISO01",,0.57,"W",,,
"BRISO1993003","CS137","RISO01",,9.6,"W",,,
"BRISO1993003","CS134","RISO01",,0.53,"W",,,
"BRISO1993002","CS137","RISO01",,15.6,"W",,,
"BRISO1993002","CS134","RISO01",,1,"W",,,
"BRISO1993001","CS137","RISO01",,16.4,"W",,,
"BRISO1993001","CS134","RISO01",,1.08,"W",,,
"BRISO1992018","TC99","RISO04",,44,"D",,,
"BRISO1992018","CS137","RISO01",,9.699999999999999,"D",,,
"BRISO1992018","CO60","RISO01",,1.61,"D",,,
"BRISO1992017","TC99","RISO04",,65,"D",,,
"BRISO1992017","CS137","RISO01",,11.8,"D",,,
"BRISO1992017","CO60","RISO01",,1.46,"D",,,
"BRISO1992016","PO210","RISO06",,0.4295,"W",10,,"07/30/07 00:00:00"
"BRISO1992016","CS137","RISO01",,1.3,"W",,,
"BRISO1992016","CS134","RISO01",,0.08,"W",,,
"BRISO1992015","PO210","RISO06",,0.1975,"W",35,,"07/30/07 00:00:00"
"BRISO1992015","CS137","RISO01",,6.85,"W",,,
"BRISO1992015","CS134","RISO01",,0.5600000000000001,"W",,,
"BRISO1992014","PO210","RISO06",,0.492,"W",10,,"07/30/07 00:00:00"
"BRISO1992014","CS137","RISO01",,1.82,"W",,,
"BRISO1992014","CS134","RISO01",,0.13,"W",,,
"BRISO1992013","PO210","RISO06",,0.0425,"W",35,,"07/30/07 00:00:00"
"BRISO1992013","CS137","RISO01",,18.4,"W",,,
"BRISO1992013","CS134","RISO01",,1.59,"W",,,
"BRISO1992012","PO210","RISO06",,0.3585,"W",10,,"07/30/07 00:00:00"
"BRISO1992012","CS137","RISO01",,16.5,"W",,,
"BRISO1992012","CS134","RISO01",,1.42,"W",,,
"BRISO1992011","TC99","RISO04",,67,"D",,,
"BRISO1992011","CS137","RISO01",,12.4,"D",,,
"BRISO1992011","CS134","RISO01",,0.88,"D",,,
"BRISO1992011","CO60","RISO01",,1.15,"D",,,
"BRISO1992010","TC99","RISO04",,65,"D",,,
"BRISO1992010","CS137","RISO01",,12.9,"D",,,
"BRISO1992010","CS134","RISO01",,0.95,"D",,,
"BRISO1992010","CO60","RISO01",,0.73,"D",,,
"BRISO1992009","TC99","RISO04",,54,"D",,,
"BRISO1992009","CS137","RISO01",,16.1,"D",,,
"BRISO1992009","CS134","RISO01",,1.21,"D",,,
"BRISO1992009","CO60","RISO01",,0.7,"D",,,
"BRISO1992008","PO210","RISO06",,1.279,"W",10,,"07/30/07 00:00:00"
"BRISO1992008","CS137","RISO01",,11.2,"W",,,
"BRISO1992008","CS134","RISO01",,0.88,"W",,,
"BRISO1992007","TC99","RISO04",,39,"D",,,
"BRISO1992007","CS137","RISO01",,22.1,"D",,,
"BRISO1992007","CS134","RISO01",,1.65,"D",,,
"BRISO1992006","TC99","RISO04",,41,"D",,,
"BRISO1992006","CS137","RISO01",,22.5,"D",,,
"BRISO1992006","CS134","RISO01",,1.56,"D",,,
"BRISO1992006","CO60","RISO01",,0.71,"D",,,
"BRISO1992005","TC99","RISO04",,37,"D",,,
"BRISO1992005","CS137","RISO01",,16.1,"D",,,
"BRISO1992005","CS134","RISO01",,1.41,"D",,,
"BRISO1992005","CO60","RISO01",,0.8,"D",,,
"BRISO1992004","TC99","RISO04",,42,"D",,,
"BRISO1992004","CS137","RISO01",,15,"D",,,
"BRISO1992004","CS134","RISO01",,1.07,"D",,,
"BRISO1992004","CO60","RISO01",,1.52,"D",,,
"BRISO1992003","TC99","RISO04",,45,"D",,,
"BRISO1992003","CS137","RISO01",,14,"D",,,
"BRISO1992003","CS134","RISO01",,0.92,"D",,,
"BRISO1992003","CO60","RISO01",,1.47,"D",,,
"BRISO1992002","TC99","RISO04",,38,"D",,,
"BRISO1992002","CS137","RISO01",,11.3,"D",,,
"BRISO1992002","CS134","RISO01",,0.95,"D",,,
"BRISO1992002","CO60","RISO01",,1.69,"D",,,
"BRISO1992001","TC99","RISO04",,62,"D",,,
"BRISO1992001","CS137","RISO01",,9.699999999999999,"D",,,
"BRISO1992001","CS134","RISO01",,0.33,"D",,,
"BRISO1992001","CO60","RISO01",,1.53,"D",,,
"BRISO1991017","TC99","RISO04",,52,"D",,,
"BRISO1991017","CS137","RISO01",,13,"D",,,
"BRISO1991017","CS134","RISO01",,0.86,"D",,,
"BRISO1991017","CO60","RISO01",,1.29,"D",,,
"BRISO1991016","TC99","RISO04",,49,"D",,,
"BRISO1991016","CS137","RISO01",,14.8,"D",,,
"BRISO1991016","CS134","RISO01",,1.3,"D",,,
"BRISO1991016","CO60","RISO01",,1.15,"D",,,
"BRISO1991015","TC99","RISO04",,46,"D",,,
"BRISO1991015","CS137","RISO01",,17.3,"D",,,
"BRISO1991015","CS134","RISO01",,1.9,"D",,,
"BRISO1991015","CO60","RISO01",,1.2,"D",,,
"BRISO1991014","CS137","RISO01",,23,"D",,,
"BRISO1991014","CS134","RISO01",,2,"D",,,
"BRISO1991014","CO60","RISO01",,1.51,"D",,,
"BRISO1991013","TC99","RISO04",,39,"D",27,,
"BRISO1991013","CS137","RISO01",,26,"D",27,,
"BRISO1991013","CS134","RISO01",,2.7,"D",27,,
"BRISO1991013","CO60","RISO01",,1.25,"D",27,,
"BRISO1991012","TC99","RISO04",,31,"D",,,
"BRISO1991012","CS137","RISO01",,15.9,"D",,,
"BRISO1991012","CS134","RISO01",,1.5,"D",,,
"BRISO1991012","CO60","RISO01",,1.38,"D",,,
"BRISO1991011","TC99","RISO04",,60,"D",,,
"BRISO1991011","CS137","RISO01",,13.5,"D",,,
"BRISO1991011","CS134","RISO01",,1.7,"D",,,
"BRISO1991011","CO60","RISO01",,1.44,"D",,,
"BRISO1991009","TC99","RISO04",,48,"D",27,,
"BRISO1991009","CS137","RISO01",,9.4,"D",27,,
"BRISO1991009","CS134","RISO01",,0.9,"D",27,,
"BRISO1991009","CO60","RISO01",,0.75,"D",27,,
"BRISO1991008","TC99","RISO04",,72,"D",27,,
"BRISO1991008","CS137","RISO01",,9.9,"D",27,,
"BRISO1991008","CS134","RISO01",,1.6,"D",27,,
"BRISO1991008","CO60","RISO01",,0.96,"D",27,,
"BRISO1991007","TC99","RISO04",,129,"D",,,
"BRISO1991007","CS137","RISO01",,12.6,"D",,,
"BRISO1991007","CS134","RISO01",,1.2,"D",,,
"BRISO1991007","CO60","RISO01",,1.21,"D",,,
"BRISO1991006","PO210","RISO06",,0.4291,"W",25,,"07/30/07 00:00:00"
"BRISO1991006","CS137","RISO01",,12.9,"W",,,
"BRISO1991006","CS134","RISO01",,1.46,"W",,,
"BRISO1991005","PO210","RISO06",,0.5351,"W",10,,"07/30/07 00:00:00"
"BRISO1991005","CS137","RISO01",,0.5620000000000001,"W",,,
"BRISO1991004","CS137","RISO01",,20.1,"W",,,
"BRISO1991004","CS134","RISO01",,2.4,"W",,,
"BRISO1991003","PO210","RISO06",,0.235,"W",10,,"07/30/07 00:00:00"
"BRISO1991003","CS137","RISO01",,1.48,"W",,,
"BRISO1991003","CS134","RISO01",,0.142,"W",,,
"BRISO1991001","TC99","RISO04",,109,"D",,,
"BRISO1991001","CS137","RISO01",,16.9,"D",,,
"BRISO1991001","CS134","RISO01",,1.3,"D",,,
"BRISO1991001","CO60","RISO01",,1.68,"D",,,
"BRISO1990022","TC99","RISO04",,51,"D",14,,
"BRISO1990022","CS137","RISO01",,23,"D",14,,
"BRISO1990022","CS134","RISO01",,3,"D",14,,
"BRISO1990022","CO60","RISO01",,0.85,"D",14,,
"BRISO1990021","TC99","RISO04",,66,"D",,,
"BRISO1990021","CS137","RISO01",,13.3,"D",,,
"BRISO1990021","CS134","RISO01",,1.25,"D",,,
"BRISO1990021","CO60","RISO01",,1.65,"D",,,
"BRISO1990020","CS137","RISO01",,13.7,"D",,,
"BRISO1990020","CS134","RISO01",,1.4,"D",,,
"BRISO1990019","CS137","RISO01",,0.68,"W",25,,
"BRISO1990019","CS134","RISO01",,0.046,"W",25,,
"BRISO1990018","PO210","RISO06",,0.09517,"W",10,,"07/30/07 00:00:00"
"BRISO1990018","CS137","RISO01",,11.9,"W",,,
"BRISO1990018","CS134","RISO01",,1.52,"W",,,
"BRISO1990017","PO210","RISO06",,0.7924,"W",10,,"07/30/07 00:00:00"
"BRISO1990017","CS137","RISO01",,1.28,"W",,,
"BRISO1990017","CS134","RISO01",,0.133,"W",,,
"BRISO1990016","PO210","RISO06",,0.2744,"W",10,,"07/30/07 00:00:00"
"BRISO1990016","CS137","RISO01",,7.51,"W",,,
"BRISO1990016","CS134","RISO01",,0.96,"W",,,
"BRISO1990015","CS137","RISO01",,16.7,"W",,,
"BRISO1990015","CS134","RISO01",,2.25,"W",,,
"BRISO1990014","TC99","RISO04",,47,"D",,,
"BRISO1990014","CS137","RISO01",,16.8,"D",,,
"BRISO1990014","CS134","RISO01",,1.9,"D",,,
"BRISO1990013","PO210","RISO06",,0.4911,"W",10,,"07/30/07 00:00:00"
"BRISO1990013","CS137","RISO01",,7.14,"W",,,
"BRISO1990013","CS134","RISO01",,0.93,"W",,,
"BRISO1990012","TC99","RISO04",,39,"D",,,
"BRISO1990012","CS137","RISO01",,16.7,"D",,,
"BRISO1990012","CS134","RISO01",,2.2,"D",,,
"BRISO1990011","TC99","RISO04",,42,"D",,,
"BRISO1990011","CS137","RISO01",,19.2,"D",,,
"BRISO1990011","CS134","RISO01",,2.6,"D",,,
"BRISO1990010","TC99","RISO04",,49,"D",,,
"BRISO1990010","CS137","RISO01",,25,"D",,,
"BRISO1990010","CS134","RISO01",,3.3,"D",,,
"BRISO1990009","TC99","RISO04",,52,"D",14,,
"BRISO1990009","CS137","RISO01",,15.4,"D",14,,
"BRISO1990009","CS134","RISO01",,2.1,"D",14,,
"BRISO1990009","CO60","RISO01",,1.01,"D",14,,
"BRISO1990008","TC99","RISO04",,73,"D",23,,
"BRISO1990008","CS137","RISO01",,9.300000000000001,"D",23,,
"BRISO1990008","CS134","RISO01",,1.1,"D",23,,
"BRISO1990008","CO60","RISO01",,1.3,"D",23,,
"BRISO1990007","CS137","RISO01",,6,"W",,,
"BRISO1990007","CS134","RISO01",,0.89,"W",,,
"BRISO1990006","CS137","RISO01",,1.62,"W",,,
"BRISO1990006","CS134","RISO01",,0.157,"W",,,
"BRISO1990005","TC99","RISO04",,85,"D",,,
"BRISO1990005","CS137","RISO01",,7.3,"D",,,
"BRISO1990005","CS134","RISO01",,0.83,"D",,,
"BRISO1990005","CO60","RISO01",,1.8,"D",,,
"BRISO1990004","CS137","RISO01",,11.3,"W",,,
"BRISO1990004","CS134","RISO01",,1.87,"W",,,
"BRISO1990003","CS137","RISO01",,14,"W",,,
"BRISO1990003","CS134","RISO01",,2.27,"W",,,
"BRISO1990002","TC99","RISO04",,79,"D",20,,
"BRISO1990002","CS137","RISO01",,10.7,"D",20,,
"BRISO1990002","CS134","RISO01",,1.05,"D",20,,
"BRISO1990002","CO60","RISO01",,1.6,"D",20,,
"BRISO1990001","CS137","RISO01",,10.6,"W",,,
"BRISO1990001","CS134","RISO01",,1.7,"W",,,
"BRISO1989008","MN54","RISO01",,1.52,"D",10,,
"BRISO1989008","CS137","RISO01",,17.2,"D",10,,
"BRISO1989008","CS134","RISO01",,2.8,"D",10,,
"BRISO1989008","CO60","RISO01",,35,"D",10,,
"BRISO1989008","CO58","RISO01",,10.4,"D",10,,
"BRISO1989007","CS137","RISO01",,4.6,"D",10,,
"BRISO1989007","CS134","RISO01",,0.86,"D",20,,
"BRISO1989007","CO60","RISO01",,7.2,"D",10,,
"BRISO1989007","CO58","RISO01",,1.3,"D",30,,
"BRISO1989006","CS137","RISO01",,1.7,"W",10,,
"BRISO1989006","CS134","RISO01",,0.2,"W",10,,
"BRISO1988008","MN54","RISO01",,10.5,"D",10,,
"BRISO1988008","CS137","RISO01",,22,"D",10,,
"BRISO1988008","CS134","RISO01",,6.1,"D",10,,
"BRISO1988008","CO60","RISO01",,166,"D",10,,
"BRISO1988008","CO58","RISO01",,250,"D",10,,
"BRISO1988008","CO57","RISO01",,3,"D",10,,
"BRISO1988008","CE144","RISO01",,12.7,"D",10,,
"BRISO1988008","CE141","RISO01",,5.1,"D",10,,
"BRISO1988007","CS137","RISO01",,5.1,"D",10,,
"BRISO1988007","CO60","RISO01",,12.6,"D",10,,
"BRISO1988007","CO58","RISO01",,42,"D",30,,
"BRISO1988006","CS137","RISO01",,7.1,"W",10,,
"BRISO1988006","CS134","RISO01",,1.23,"W",10,,
"BRISO1987010","ZN65","RISO01",,130,"D",10,,
"BRISO1987010","MN54","RISO01",,53,"D",10,,
"BRISO1987010","CS137","RISO01",,12.1,"D",10,,
"BRISO1987010","CS134","RISO01",,3.8,"D",20,,
"BRISO1987010","CO60","RISO01",,800,"D",10,,
"BRISO1987010","CO58","RISO01",,330,"D",10,,
"BRISO1987010","CO57","RISO01",,2.7,"D",10,,
"BRISO1987010","AG110M","RISO01",,12.6,"D",10,,
"BRISO1987009","RU106","RISO01",,16,"D",20,,
"BRISO1987009","MN54","RISO01",,11.2,"D",10,,
"BRISO1987009","CS137","RISO01",,14.9,"D",10,,
"BRISO1987009","CS134","RISO01",,4.1,"D",10,,
"BRISO1987009","CO60","RISO01",,183,"D",10,,
"BRISO1987009","CO58","RISO01",,36,"D",10,,
"BRISO1987009","CO57","RISO01",,0.4,"D",25,,
"BRISO1987009","AG110M","RISO01",,14.3,"D",10,,
"BRISO1987008","ZN65","RISO01",,9.1,"D",20,,
"BRISO1987008","MN54","RISO01",,2.6,"D",20,,
"BRISO1987008","CS137","RISO01",,9,"D",10,,
"BRISO1987008","CS134","RISO01",,2.7,"D",10,,
"BRISO1987008","CO60","RISO01",,95,"D",10,,
"BRISO1987007","ZN65","RISO01",,9.4,"D",20,,
"BRISO1987007","MN54","RISO01",,5.6,"D",10,,
"BRISO1987007","CS137","RISO01",,7.2,"D",10,,
"BRISO1987007","CO60","RISO01",,111,"D",10,,
"BRISO1987006","CS137","RISO01",,3.41,"W",10,,
"BRISO1987006","CS134","RISO01",,0.79,"W",10,,
"BRISO1987005","CS137","RISO01",,3.37,"W",10,,
"BRISO1987005","CS134","RISO01",,0.83,"W",10,,
"BRISO1986004","ZN65","RISO01",,22,"D",10,,
"BRISO1986004","RU106","RISO01",,149,"D",10,,
"BRISO1986004","RU103","RISO01",,290,"D",10,,
"BRISO1986004","MN54","RISO01",,34,"D",10,,
"BRISO1986004","CS137","RISO01",,43.4,"D",10,,
"BRISO1986004","CS134","RISO01",,19.7,"D",10,,
"BRISO1986004","CO60","RISO01",,390,"D",10,,
"BRISO1986004","CO58","RISO01",,620,"D",10,,
"BRISO1986004","CO57","RISO01",,2.7,"D",20,,
"BRISO1986004","AG110M","RISO01",,34,"D",10,,
"BRISO1986003","ZN65","RISO01",,4.1,"D",20,,
"BRISO1986003","CS137","RISO01",,2.5,"D",10,,
"BRISO1986003","CO60","RISO01",,4.5,"D",10,,
"BRISO1986002","CS137","RISO01",,2.6,"D",20,,
"BRISO1986002","CO60","RISO01",,4.9,"D",10,,
"BRISO1986002","AG110M","RISO01",,3.9,"D",20,,
"BRISO1986001","CS137","RISO01",,3.1,"W",10,,
"BRISO1985012","CS137","RISO01",,2.4,"W",10,,
"BRISO1985012","CS134","RISO01",,0.14,"W",20,,
"BRISO1985011","CS137","RISO01",,5.8,"W",10,,
"BRISO1985011","CS134","RISO01",,0.14,"W",20,,
"BRISO1985010","ZN65","RISO01",,35,"D",10,,
"BRISO1985010","ZN65","RISO01",,82,"D",10,,
"BRISO1985010","SB125","RISO01",,2.8,"D",20,,
"BRISO1985010","NB95","RISO01",,73,"D",10,,
"BRISO1985010","MN54","RISO01",,18.8,"D",10,,
"BRISO1985010","CS137","RISO01",,8.300000000000001,"D",10,,
"BRISO1985010","CO60","RISO01",,220,"D",10,,
"BRISO1985010","CO58","RISO01",,112,"D",10,,
"BRISO1985010","CO57","RISO01",,0.5,"D",10,,
"BRISO1985010","AG110M","RISO01",,14.2,"D",10,,
"BRISO1985009","ZN65","RISO01",,38,"D",10,,
"BRISO1985009","SB125","RISO01",,5.1,"D",10,,
"BRISO1985009","MN54","RISO01",,6.7,"D",10,,
"BRISO1985009","CS137","RISO01",,9.6,"D",10,,
"BRISO1985009","CO60","RISO01",,143,"D",10,,
"BRISO1985009","CO58","RISO01",,41,"D",10,,
"BRISO1985009","AG110M","RISO01",,9.800000000000001,"D",10,,
"BRISO1985008","ZN65","RISO01",,32,"D",10,,
"BRISO1985008","CS137","RISO01",,1.6,"D",25,,
"BRISO1985008","CO60","RISO01",,56,"D",10,,
"BRISO1985008","CO58","RISO01",,8.699999999999999,"D",20,,
"BRISO1985008","AG110M","RISO01",,9.5,"D",10,,
"BRISO1984010","ZN65","RISO01",,15.5,"D",20,,
"BRISO1984010","CO60","RISO01",,8.4,"D",10,,
"BRISO1984009","ZN65","RISO01",,22,"D",10,,
"BRISO1984009","CO60","RISO01",,16.4,"D",10,,
"BRISO1984009","CO58","RISO01",,14.4,"D",10,,
"BRISO1984007","ZN65","RISO01",,25,"D",10,,
"BRISO1984007","MN54","RISO01",,2.1,"D",10,,
"BRISO1984007","CS137","RISO01",,8.300000000000001,"D",10,,
"BRISO1984007","CO60","RISO01",,48,"D",10,,
"BRISO1984007","CO58","RISO01",,40,"D",10,,
"BRISO1984007","AG110M","RISO01",,1.93,"D",10,,
"BRISO1984006","ZN65","RISO01",,143,"D",10,,
"BRISO1984006","MN54","RISO01",,11.2,"D",10,,
"BRISO1984006","CS137","RISO01",,6.7,"D",10,,
"BRISO1984006","CO60","RISO01",,300,"D",10,,
"BRISO1984006","CO58","RISO01",,480,"D",10,,
"BRISO1984006","AG110M","RISO01",,13,"D",10,,
"BRISO1984005","ZN65","RISO01",,17.9,"D",10,,
"BRISO1984005","MN54","RISO01",,50,"D",10,,
"BRISO1984005","CS137","RISO01",,8.699999999999999,"D",10,,
"BRISO1984005","CO60","RISO01",,330,"D",10,,
"BRISO1984005","CO58","RISO01",,18,"D",10,,
"BRISO1984004","ZN65","RISO01",,22,"D",10,,
"BRISO1984004","MN54","RISO01",,15.6,"D",10,,
"BRISO1984004","CS137","RISO01",,12.7,"D",10,,
"BRISO1984004","CO60","RISO01",,350,"D",10,,
"BRISO1984003","ZN65","RISO01",,35,"D",10,,
"BRISO1984003","TC99","RISO04",,64,"D",10,,
"BRISO1984003","MN54","RISO01",,15,"D",10,,
"BRISO1984003","CS137","RISO01",,9.199999999999999,"D",10,,
"BRISO1984003","CO60","RISO01",,540,"D",10,,
"BRISO1984003","CO58","RISO01",,4.1,"D",10,,
"BNCRS1996015","K40","NCRS41",,130,"D",12,,
"BNCRS1996015","CS137","NCRS41",,18,"D",6,,
"BNCRS1996015","CO60","NCRS41",,9.9,"D",14,,
"BNCRS1996014","ZN65","NCRS42",,13,"D",10,,
"BNCRS1996014","MN54","NCRS42",,1.5,"D",27,,
"BNCRS1996014","K40","NCRS42",,650,"D",2,,
"BNCRS1996014","EU155","NCRS42",,1.7,"D",30,,
