KEY,NUCLIDE,METHOD,< VALUE_Bq/kg,VALUE_Bq/kg,ERROR%_kg,< VALUE_Bq/m²,VALUE_Bq/m²,ERROR%_m²,DATE_OF_ENTRY
"SDHIG2011065","CS137","DHIG03",,71.40000000000001,1,,350,,"03/12/13 00:00:00"
"SDHIG2011066","CS137","DHIG03",,64,1,,364,,"03/12/13 00:00:00"
"SDHIG2011067","CS137","DHIG03",,59.5,1,,371,,"03/12/13 00:00:00"
"SDHIG2011068","CS137","DHIG03",,34.3,1,,237,,"03/12/13 00:00:00"
"SDHIG2011069","CS137","DHIG03",,20.6,1,,140,,"03/12/13 00:00:00"
"SDHIG2011070","CS137","DHIG03",,11.5,2,,83,,"03/12/13 00:00:00"
"SDHIG2011071","CS137","DHIG03",,4.5,3,,34,,"03/12/13 00:00:00"
"SDHIG2011072","CS137","DHIG03",,2.3,8,,20,,"03/12/13 00:00:00"
"SDHIG2011073","CS137","DHIG03",,1.5,9,,11,,"03/12/13 00:00:00"
"SDHIG2011074","CS137","DHIG03",,1.6,10,,11,,"03/12/13 00:00:00"
"SDHIG2011077","CS137","DHIG03",,74.40000000000001,1,,257,,"03/12/13 00:00:00"
"SDHIG2011078","CS137","DHIG03",,53.6,1,,265,,"03/12/13 00:00:00"
"SDHIG2011079","CS137","DHIG03",,53.2,1,,280,,"03/12/13 00:00:00"
"SDHIG2011080","CS137","DHIG03",,54.3,1,,292,,"03/12/13 00:00:00"
"SDHIG2011081","CS137","DHIG03",,47.7,1,,235,,"03/12/13 00:00:00"
"SDHIG2011082","CS137","DHIG03",,35.7,2,,196,,"03/12/13 00:00:00"
"SDHIG2011083","CS137","DHIG03",,36.9,2,,201,,"03/12/13 00:00:00"
"SDHIG2011084","CS137","DHIG03",,34,2,,188,,"03/12/13 00:00:00"
"SDHIG2011085","CS137","DHIG03",,19.8,2,,118,,"03/12/13 00:00:00"
"SDHIG2011086","CS137","DHIG03",,7,4,,44,,"03/12/13 00:00:00"
"SDHIG2011087","CS137","DHIG03",,4.2,6,,29,,"03/12/13 00:00:00"
"SDHIG2011091","CS137","DHIG03",,32.7,1,,254,,"03/12/13 00:00:00"
"SDHIG2011092","CS137","DHIG03",,29.4,1,,288,,"03/12/13 00:00:00"
"SDHIG2011093","CS137","DHIG03",,29.4,1,,322,,"03/12/13 00:00:00"
"SDHIG2011094","CS137","DHIG03",,15.3,1,,210,,"03/12/13 00:00:00"
"SDHIG2011095","CS137","DHIG03",,6,2,,103,,"03/12/13 00:00:00"
"SDHIG2011096","CS137","DHIG03",,3.5,3,,58,,"03/12/13 00:00:00"
"SDHIG2011097","CS137","DHIG03",,2.2,6,,37,,"03/12/13 00:00:00"
"SDHIG2011098","CS137","DHIG03",,1.3,9,,22,,"03/12/13 00:00:00"
"SDHIG2011103","CS137","DHIG03",,20.3,1,,224,,"03/12/13 00:00:00"
"SDHIG2011104","CS137","DHIG03",,11.9,1,,181,,"03/12/13 00:00:00"
"SDHIG2011105","CS137","DHIG03",,7.6,2,,157,,"03/12/13 00:00:00"
"SDHIG2011106","CS137","DHIG03",,6.2,2,,132,,"03/12/13 00:00:00"
"SDHIG2011107","CS137","DHIG03",,6.5,2,,127,,"03/12/13 00:00:00"
"SDHIG2011108","CS137","DHIG03",,4.9,3,,80,,"03/12/13 00:00:00"
"SDHIG2011109","CS137","DHIG03",,2.2,5,,38,,"03/12/13 00:00:00"
"SDHIG2011110","CS137","DHIG03",,1.7,6,,27,,"03/12/13 00:00:00"
"SDHIG2011120","CS137","DHIG03",,46.4,1,,315,,"03/12/13 00:00:00"
"SDHIG2011121","CS137","DHIG03",,57.2,1,,394,,"03/12/13 00:00:00"
"SDHIG2011122","CS137","DHIG03",,55.8,1,,398,,"03/12/13 00:00:00"
"SDHIG2011123","CS137","DHIG03",,57.9,1,,426,,"03/12/13 00:00:00"
"SDHIG2011124","CS137","DHIG03",,50.6,1,,377,,"03/12/13 00:00:00"
"SDHIG2011125","CS137","DHIG03",,33.8,2,,280,,"03/12/13 00:00:00"
"SDHIG2011126","CS137","DHIG03",,25.4,2,,223,,"03/12/13 00:00:00"
"SDHIG2011127","CS137","DHIG03",,24.8,1,,222,,"03/12/13 00:00:00"
"SDHIG2011128","CS137","DHIG03",,20.7,1,,201,,"03/12/13 00:00:00"
"SDHIG2011129","CS137","DHIG03",,5.7,4,,59,,"03/12/13 00:00:00"
"SDHIG2011135","CS137","DHIG03",,52.8,1,,435,,"03/12/13 00:00:00"
"SDHIG2011136","CS137","DHIG03",,68.8,1,,577,,"03/12/13 00:00:00"
"SDHIG2011137","CS137","DHIG03",,78.3,1,,679,,"03/12/13 00:00:00"
"SDHIG2011138","CS137","DHIG03",,84.59999999999999,1,,898,,"03/12/13 00:00:00"
"SDHIG2011139","CS137","DHIG03",,22.9,1,,415,,"03/12/13 00:00:00"
"SDHIG2011140","CS137","DHIG03",,13.1,1,,318,,"03/12/13 00:00:00"
"SDHIG2011141","CS137","DHIG03",,11.4,2,,320,,"03/12/13 00:00:00"
"SDHIG2011142","CS137","DHIG03",,22.7,1,,387,,"03/12/13 00:00:00"
"SDHIG2011143","CS137","DHIG03",,9.6,2,,156,,"03/12/13 00:00:00"
"SDHIG2011144","CS137","DHIG03",,7.5,3,,129,,"03/12/13 00:00:00"
"SDHIG2011145","CS137","DHIG03",,8.300000000000001,2,,184,,"03/12/13 00:00:00"
"SDHIG2011146","CS137","DHIG03",,8.300000000000001,2,,173,,"03/12/13 00:00:00"
"SDHIG2011149","CS137","DHIG03",,8.5,2,,170,,"03/12/13 00:00:00"
"SDHIG2011150","CS137","DHIG03",,6.9,2,,166,,"03/12/13 00:00:00"
"SDHIG2011151","CS137","DHIG03",,4.8,3,,118,,"03/12/13 00:00:00"
"SDHIG2011152","CS137","DHIG03",,2.6,4,,68,,"03/12/13 00:00:00"
"SDHIG2011153","CS137","DHIG03",,1.7,4,,45,,"03/12/13 00:00:00"
"SDHIG2011154","CS137","DHIG03",,1.2,6,,31,,"03/12/13 00:00:00"
"SDHIG2011155","CS137","DHIG03",,1,8,,25,,"03/12/13 00:00:00"
"SDHIG2011156","CS137","DHIG03",,0.7,9,,18,,"03/12/13 00:00:00"
"SDHIG2011161","CS137","DHIG03",,40.9,1,,287,,"03/12/13 00:00:00"
"SDHIG2011162","CS137","DHIG03",,60.6,1,,381,,"03/12/13 00:00:00"
"SDHIG2011163","CS137","DHIG03",,64.5,1,,526,,"03/12/13 00:00:00"
"SDHIG2011164","CS137","DHIG03",,76.59999999999999,1,,628,,"03/12/13 00:00:00"
"SDHIG2011165","CS137","DHIG03",,86.8,1,,726,,"03/12/13 00:00:00"
"SDHIG2011166","CS137","DHIG03",,51,1,,502,,"03/12/13 00:00:00"
"SDHIG2011167","CS137","DHIG03",,16,1,,269,,"03/12/13 00:00:00"
"SDHIG2011168","CS137","DHIG03",,4.2,2,,151,,"03/12/13 00:00:00"
"SDHIG2011169","CS137","DHIG03",,6.9,3,,152,,"03/12/13 00:00:00"
"SDHIG2011170","CS137","DHIG03",,17.4,2,,220,,"03/12/13 00:00:00"
"SDHIG2011171","CS137","DHIG03",,5,3,,71,,"03/12/13 00:00:00"
"SDHIG2011172","CS137","DHIG03",,2,6,,27,,"03/12/13 00:00:00"
"SDHIG2011173","CS137","DHIG03",,1.6,7,,22,,"03/12/13 00:00:00"
"SDHIG2011177","CS137","DHIG03",,49.1,1,,251,,"03/12/13 00:00:00"
"SDHIG2011178","CS137","DHIG03",,55.7,1,,388,,"03/12/13 00:00:00"
"SDHIG2011179","CS137","DHIG03",,59.7,1,,458,,"03/12/13 00:00:00"
"SDHIG2011180","CS137","DHIG03",,61.9,1,,488,,"03/12/13 00:00:00"
"SDHIG2011181","CS137","DHIG03",,48.1,1,,410,,"03/12/13 00:00:00"
"SDHIG2011182","CS137","DHIG03",,25.2,1,,215,,"03/12/13 00:00:00"
"SDHIG2011183","CS137","DHIG03",,11.1,2,,96,,"03/12/13 00:00:00"
"SDHIG2011184","CS137","DHIG03",,8.5,3,,63,,"03/12/13 00:00:00"
"SDHIG2011185","CS137","DHIG03",,6.2,3,,43,,"03/12/13 00:00:00"
"SDHIG2011186","CS137","DHIG03",,4.1,5,,29,,"03/12/13 00:00:00"
"SDHIG2011187","CS137","DHIG03",,2.5,8,,20,,"03/12/13 00:00:00"
"SDHIG2011190","CS137","DHIG03",,77.90000000000001,1,,430,,"03/12/13 00:00:00"
"SDHIG2011191","CS137","DHIG03",,118,0,,684,,"03/12/13 00:00:00"
"SDHIG2011192","CS137","DHIG03",,124,0,,846,,"03/12/13 00:00:00"
"SDHIG2011193","CS137","DHIG03",,79.59999999999999,1,,652,,"03/12/13 00:00:00"
"SDHIG2011194","CS137","DHIG03",,37.9,1,,332,,"03/12/13 00:00:00"
"SDHIG2011195","CS137","DHIG03",,26.1,2,,279,,"03/12/13 00:00:00"
"SDHIG2011196","CS137","DHIG03",,12.2,2,,131,,"03/12/13 00:00:00"
"SDHIG2011197","CS137","DHIG03",,6.4,2,,68,,"03/12/13 00:00:00"
"SDHIG2011198","CS137","DHIG03",,3.1,4,,37,,"03/12/13 00:00:00"
"SDHIG2011199","CS137","DHIG03",,1.8,9,,22,,"03/12/13 00:00:00"
"SDHIG2011203","CS137","DHIG03",,87.90000000000001,1,,428,,"03/12/13 00:00:00"
"SDHIG2011204","CS137","DHIG03",,93.5,1,,552,,"03/12/13 00:00:00"
"SDHIG2011205","CS137","DHIG03",,78.2,1,,518,,"03/12/13 00:00:00"
"SDHIG2011206","CS137","DHIG03",,43.7,1,,299,,"03/12/13 00:00:00"
"SDHIG2011207","CS137","DHIG03",,28.5,1,,198,,"03/12/13 00:00:00"
"SDHIG2011208","CS137","DHIG03",,18.9,1,,134,,"03/12/13 00:00:00"
"SDHIG2011209","CS137","DHIG03",,7.6,4,,56,,"03/12/13 00:00:00"
"SDHIG2011210","CS137","DHIG03",,5.7,4,,41,,"03/12/13 00:00:00"
"SDHIG2011025","K40","DHIG03",,391,1,,6741,,"03/12/13 00:00:00"
"SDHIG2011026","K40","DHIG03",,363,1,,8409,,"03/12/13 00:00:00"
"SDHIG2011027","K40","DHIG03",,356,1,,8886,,"03/12/13 00:00:00"
"SDHIG2011028","K40","DHIG03",,362,1,,9299,,"03/12/13 00:00:00"
"SDHIG2011029","K40","DHIG03",,374,1,,9315,,"03/12/13 00:00:00"
"SDHIG2011030","K40","DHIG03",,358,1,,9210,,"03/12/13 00:00:00"
"SDHIG2011031","K40","DHIG03",,334,1,,9117,,"03/12/13 00:00:00"
"SDHIG2011032","K40","DHIG03",,333,1,,10377,,"03/12/13 00:00:00"
"SDHIG2011035","K40","DHIG03",,630,1,,1877,,"03/12/13 00:00:00"
"SDHIG2011036","K40","DHIG03",,629,1,,2892,,"03/12/13 00:00:00"
"SDHIG2011037","K40","DHIG03",,648,1,,3094,,"03/12/13 00:00:00"
"SDHIG2011038","K40","DHIG03",,666,1,,3742,,"03/12/13 00:00:00"
"SDHIG2011039","K40","DHIG03",,673,1,,4328,,"03/12/13 00:00:00"
"SDHIG2011040","K40","DHIG03",,676,1,,4549,,"03/12/13 00:00:00"
"SDHIG2011041","K40","DHIG03",,684,1,,4555,,"03/12/13 00:00:00"
"SDHIG2011042","K40","DHIG03",,681,1,,4590,,"03/12/13 00:00:00"
"SDHIG2011043","K40","DHIG03",,689,1,,4586,,"03/12/13 00:00:00"
"SDHIG2011044","K40","DHIG03",,692,1,,4551,,"03/12/13 00:00:00"
"SDHIG2011047","K40","DHIG03",,236,1,,6894,,"03/12/13 00:00:00"
"SDHIG2011048","K40","DHIG03",,238,1,,6828,,"03/12/13 00:00:00"
"SDHIG2011049","K40","DHIG03",,234,1,,6449,,"03/12/13 00:00:00"
"SDHIG2011050","K40","DHIG03",,233,1,,6989,,"03/12/13 00:00:00"
"SDHIG2011051","K40","DHIG03",,239,1,,7015,,"03/12/13 00:00:00"
"SDHIG2011052","K40","DHIG03",,242,1,,6602,,"03/12/13 00:00:00"
"SDHIG2011063","K40","DHIG03",,757,1,,2347,,"03/12/13 00:00:00"
"SDHIG2011064","K40","DHIG03",,801,1,,3532,,"03/12/13 00:00:00"
"SDHIG2011065","K40","DHIG03",,801,1,,3925,,"03/12/13 00:00:00"
"SDHIG2011066","K40","DHIG03",,836,1,,4749,,"03/12/13 00:00:00"
"SDHIG2011067","K40","DHIG03",,819,1,,5099,,"03/12/13 00:00:00"
"SDHIG2011068","K40","DHIG03",,812,1,,5605,,"03/12/13 00:00:00"
"SDHIG2011069","K40","DHIG03",,814,1,,5513,,"03/12/13 00:00:00"
"SDHIG2011070","K40","DHIG03",,819,1,,5897,,"03/12/13 00:00:00"
"SDHIG2011071","K40","DHIG03",,829,1,,6181,,"03/12/13 00:00:00"
"SDHIG2011072","K40","DHIG03",,687,1,,5841,,"03/12/13 00:00:00"
"SDHIG2011073","K40","DHIG03",,761,1,,5799,,"03/12/13 00:00:00"
"SDHIG2011074","K40","DHIG03",,792,1,,5550,,"03/12/13 00:00:00"
"SDHIG2011077","K40","DHIG03",,781,1,,2693,,"03/12/13 00:00:00"
"SDHIG2011078","K40","DHIG03",,799,1,,3947,,"03/12/13 00:00:00"
"SDHIG2011079","K40","DHIG03",,801,1,,4211,,"03/12/13 00:00:00"
"SDHIG2011080","K40","DHIG03",,800,1,,4296,,"03/12/13 00:00:00"
"SDHIG2011081","K40","DHIG03",,776,1,,3820,,"03/12/13 00:00:00"
"SDHIG2011082","K40","DHIG03",,822,1,,4524,,"03/12/13 00:00:00"
"SDHIG2011083","K40","DHIG03",,828,1,,4518,,"03/12/13 00:00:00"
"SDHIG2011084","K40","DHIG03",,814,2,,4509,,"03/12/13 00:00:00"
"SDHIG2011085","K40","DHIG03",,823,1,,4920,,"03/12/13 00:00:00"
"SDHIG2011086","K40","DHIG03",,812,1,,5162,,"03/12/13 00:00:00"
"SDHIG2011087","K40","DHIG03",,816,1,,5578,,"03/12/13 00:00:00"
"SDHIG2011091","K40","DHIG03",,655,1,,5098,,"03/12/13 00:00:00"
"SDHIG2011092","K40","DHIG03",,633,1,,6188,,"03/12/13 00:00:00"
"SDHIG2011093","K40","DHIG03",,625,1,,6839,,"03/12/13 00:00:00"
"SDHIG2011094","K40","DHIG03",,624,1,,8570,,"03/12/13 00:00:00"
"SDHIG2011095","K40","DHIG03",,632,1,,10862,,"03/12/13 00:00:00"
"SDHIG2011096","K40","DHIG03",,598,1,,9952,,"03/12/13 00:00:00"
"SDHIG2011097","K40","DHIG03",,604,1,,10073,,"03/12/13 00:00:00"
"SDHIG2011098","K40","DHIG03",,580,1,,9918,,"03/12/13 00:00:00"
"SDHIG2011103","K40","DHIG03",,507,1,,5597,,"03/12/13 00:00:00"
"SDHIG2011104","K40","DHIG03",,444,1,,6744,,"03/12/13 00:00:00"
"SDHIG2011105","K40","DHIG03",,417,1,,8616,,"03/12/13 00:00:00"
"SDHIG2011106","K40","DHIG03",,421,1,,8921,,"03/12/13 00:00:00"
"SDHIG2011107","K40","DHIG03",,476,1,,9308,,"03/12/13 00:00:00"
"SDHIG2011108","K40","DHIG03",,575,1,,9357,,"03/12/13 00:00:00"
"SDHIG2011109","K40","DHIG03",,582,1,,9953,,"03/12/13 00:00:00"
"SDHIG2011110","K40","DHIG03",,664,1,,10409,,"03/12/13 00:00:00"
"SDHIG2011120","K40","DHIG03",,609,1,,4130,,"03/12/13 00:00:00"
"SDHIG2011121","K40","DHIG03",,654,1,,4508,,"03/12/13 00:00:00"
"SDHIG2011122","K40","DHIG03",,648,1,,4623,,"03/12/13 00:00:00"
"SDHIG2011123","K40","DHIG03",,643,1,,4733,,"03/12/13 00:00:00"
"SDHIG2011124","K40","DHIG03",,658,1,,4895,,"03/12/13 00:00:00"
"SDHIG2011125","K40","DHIG03",,658,1,,5442,,"03/12/13 00:00:00"
"SDHIG2011126","K40","DHIG03",,660,1,,5790,,"03/12/13 00:00:00"
"SDHIG2011127","K40","DHIG03",,667,1,,5970,,"03/12/13 00:00:00"
"SDHIG2011128","K40","DHIG03",,653,1,,6324,,"03/12/13 00:00:00"
"SDHIG2011129","K40","DHIG03",,653,1,,6779,,"03/12/13 00:00:00"
"SDHIG2011135","K40","DHIG03",,610,1,,5030,,"03/12/13 00:00:00"
"SDHIG2011136","K40","DHIG03",,647,1,,5429,,"03/12/13 00:00:00"
"SDHIG2011137","K40","DHIG03",,664,1,,5752,,"03/12/13 00:00:00"
"SDHIG2011138","K40","DHIG03",,672,1,,7131,,"03/12/13 00:00:00"
"SDHIG2011139","K40","DHIG03",,453,1,,8208,,"03/12/13 00:00:00"
"SDHIG2011140","K40","DHIG03",,416,1,,10109,,"03/12/13 00:00:00"
"SDHIG2011141","K40","DHIG03",,394,1,,11034,,"03/12/13 00:00:00"
"SDHIG2011142","K40","DHIG03",,692,1,,11816,,"03/12/13 00:00:00"
"SDHIG2011143","K40","DHIG03",,532,1,,8628,,"03/12/13 00:00:00"
"SDHIG2011144","K40","DHIG03",,515,1,,8856,,"03/12/13 00:00:00"
"SDHIG2011145","K40","DHIG03",,479,1,,10618,,"03/12/13 00:00:00"
"SDHIG2011146","K40","DHIG03",,493,1,,10301,,"03/12/13 00:00:00"
"SDHIG2011149","K40","DHIG03",,423,1,,8454,,"03/12/13 00:00:00"
"SDHIG2011150","K40","DHIG03",,416,1,,10005,,"03/12/13 00:00:00"
"SDHIG2011151","K40","DHIG03",,409,1,,10052,,"03/12/13 00:00:00"
"SDHIG2011152","K40","DHIG03",,399,1,,10477,,"03/12/13 00:00:00"
"SDHIG2011153","K40","DHIG03",,403,1,,10661,,"03/12/13 00:00:00"
"SDHIG2011154","K40","DHIG03",,414,1,,10534,,"03/12/13 00:00:00"
"SDHIG2011155","K40","DHIG03",,411,1,,10352,,"03/12/13 00:00:00"
"SDHIG2011156","K40","DHIG03",,402,1,,10409,,"03/12/13 00:00:00"
"SDHIG2011161","K40","DHIG03",,575,1,,4040,,"03/12/13 00:00:00"
"SDHIG2011162","K40","DHIG03",,653,1,,4110,,"03/12/13 00:00:00"
"SDHIG2011163","K40","DHIG03",,645,1,,5258,,"03/12/13 00:00:00"
"SDHIG2011164","K40","DHIG03",,665,1,,5451,,"03/12/13 00:00:00"
"SDHIG2011165","K40","DHIG03",,664,1,,5553,,"03/12/13 00:00:00"
"SDHIG2011166","K40","DHIG03",,652,1,,6416,,"03/12/13 00:00:00"
"SDHIG2011167","K40","DHIG03",,528,1,,8889,,"03/12/13 00:00:00"
"SDHIG2011168","K40","DHIG03",,453,1,,16266,,"03/12/13 00:00:00"
"SDHIG2011169","K40","DHIG03",,456,1,,10052,,"03/12/13 00:00:00"
"SDHIG2011170","K40","DHIG03",,646,1,,8167,,"03/12/13 00:00:00"
"SDHIG2011171","K40","DHIG03",,615,1,,8698,,"03/12/13 00:00:00"
"SDHIG2011172","K40","DHIG03",,621,1,,8365,,"03/12/13 00:00:00"
"SDHIG2011173","K40","DHIG03",,629,1,,8575,,"03/12/13 00:00:00"
"SDHIG2011177","K40","DHIG03",,711,1,,3632,,"03/12/13 00:00:00"
"SDHIG2011178","K40","DHIG03",,748,1,,5212,,"03/12/13 00:00:00"
"SDHIG2011179","K40","DHIG03",,752,1,,5761,,"03/12/13 00:00:00"
"SDHIG2011180","K40","DHIG03",,756,1,,5958,,"03/12/13 00:00:00"
"SDHIG2011181","K40","DHIG03",,710,1,,6057,,"03/12/13 00:00:00"
"SDHIG2011182","K40","DHIG03",,728,1,,6215,,"03/12/13 00:00:00"
"SDHIG2011183","K40","DHIG03",,716,1,,6216,,"03/12/13 00:00:00"
"SDHIG2011184","K40","DHIG03",,743,1,,5548,,"03/12/13 00:00:00"
"SDHIG2011185","K40","DHIG03",,758,1,,5260,,"03/12/13 00:00:00"
"SDHIG2011186","K40","DHIG03",,727,1,,5223,,"03/12/13 00:00:00"
"SDHIG2011187","K40","DHIG03",,724,1,,5709,,"03/12/13 00:00:00"
"SDHIG2011190","K40","DHIG03",,747,1,,4124,,"03/12/13 00:00:00"
"SDHIG2011191","K40","DHIG03",,806,1,,4678,,"03/12/13 00:00:00"
"SDHIG2011192","K40","DHIG03",,817,1,,5588,,"03/12/13 00:00:00"
"SDHIG2011193","K40","DHIG03",,796,1,,6515,,"03/12/13 00:00:00"
"SDHIG2011194","K40","DHIG03",,770,1,,6748,,"03/12/13 00:00:00"
"SDHIG2011195","K40","DHIG03",,748,1,,7994,,"03/12/13 00:00:00"
"SDHIG2011196","K40","DHIG03",,724,1,,7796,,"03/12/13 00:00:00"
"SDHIG2011197","K40","DHIG03",,714,1,,7539,,"03/12/13 00:00:00"
"SDHIG2011198","K40","DHIG03",,707,1,,8447,,"03/12/13 00:00:00"
"SDHIG2011199","K40","DHIG03",,682,1,,8475,,"03/12/13 00:00:00"
"SDHIG2011203","K40","DHIG03",,758,1,,3689,,"03/12/13 00:00:00"
"SDHIG2011204","K40","DHIG03",,822,1,,4850,,"03/12/13 00:00:00"
"SDHIG2011205","K40","DHIG03",,818,1,,5422,,"03/12/13 00:00:00"
"SDHIG2011206","K40","DHIG03",,799,1,,5473,,"03/12/13 00:00:00"
"SDHIG2011207","K40","DHIG03",,792,1,,5502,,"03/12/13 00:00:00"
"SDHIG2011208","K40","DHIG03",,772,9,,5483,,"03/12/13 00:00:00"
"SDHIG2011209","K40","DHIG03",,795,1,,5836,,"03/12/13 00:00:00"
"SDHIG2011210","K40","DHIG03",,800,1,,5802,,"03/12/13 00:00:00"
"SDHIG2012018","CS137","DHIG03",,40.8,1,,299,,"03/28/14 00:00:00"
"SDHIG2012019","CS137","DHIG03",,47.8,1,,410,,"03/28/14 00:00:00"
"SDHIG2012020","CS137","DHIG03",,56.3,1,,632,,"03/28/14 00:00:00"
"SDHIG2012021","CS137","DHIG03",,35.1,1,,546,,"03/28/14 00:00:00"
"SDHIG2012022","CS137","DHIG03",,9.9,2,,150,,"03/28/14 00:00:00"
"SDHIG2012023","CS137","DHIG03",,15.5,2,,224,,"03/28/14 00:00:00"
"SDHIG2012024","CS137","DHIG03",,5.6,2,,84,,"03/28/14 00:00:00"
"SDHIG2012025","CS137","DHIG03",,3.9,3,,56,,"03/28/14 00:00:00"
"SDHIG2012026","CS137","DHIG03",,2.6,4,,44,,"03/28/14 00:00:00"
"SDHIG2012027","CS137","DHIG03",,1.8,7,,33,,"03/28/14 00:00:00"
"SDHIG2012028","CS137","DHIG03",,0.8,12,,18,,"03/28/14 00:00:00"
"SDHIG2012029","CS137","DHIG03",,0.5,19,,12,,"03/28/14 00:00:00"
"SDHIG2012034","CS137","DHIG03",,7.8,2,,168,,"03/28/14 00:00:00"
"SDHIG2012035","CS137","DHIG03",,8.1,2,,172,,"03/28/14 00:00:00"
"SDHIG2012036","CS137","DHIG03",,6.7,2,,158,,"03/28/14 00:00:00"
"SDHIG2012037","CS137","DHIG03",,3.4,3,,85,,"03/28/14 00:00:00"
"SDHIG2012038","CS137","DHIG03",,2.4,4,,56,,"03/28/14 00:00:00"
"SDHIG2012039","CS137","DHIG03",,1.4,6,,34,,"03/28/14 00:00:00"
"SDHIG2012040","CS137","DHIG03",,1,7,,25,,"03/28/14 00:00:00"
"SDHIG2012041","CS137","DHIG03",,0.8,8,,19,,"03/28/14 00:00:00"
"SDHIG2012044","CS137","DHIG03",,60.9,1,,610,,"03/28/14 00:00:00"
"SDHIG2012045","CS137","DHIG03",,79.5,1,,758,,"03/28/14 00:00:00"
"SDHIG2012046","CS137","DHIG03",,95.90000000000001,1,,902,,"03/28/14 00:00:00"
"SDHIG2012047","CS137","DHIG03",,63,1,,737,,"03/28/14 00:00:00"
"SDHIG2012048","CS137","DHIG03",,16.308,1,,361,,"03/28/14 00:00:00"
"SDHIG2012049","CS137","DHIG03",,11.4,1,,289,,"03/28/14 00:00:00"
"SDHIG2012050","CS137","DHIG03",,22.9,1,,355,,"03/28/14 00:00:00"
"SDHIG2012051","CS137","DHIG03",,11.2,2,,225,,"03/28/14 00:00:00"
"SDHIG2012052","CS137","DHIG03",,3.5,3,,56,,"03/28/14 00:00:00"
"SDHIG2012054","CS137","DHIG03",,10.7,1,,219,,"03/28/14 00:00:00"
"SDHIG2012055","CS137","DHIG03",,9.5,1,,226,,"03/28/14 00:00:00"
"SDHIG2012060","CS137","DHIG03",,50.1,1,,435,,"03/28/14 00:00:00"
"SDHIG2012061","CS137","DHIG03",,53.5,1,,449,,"03/28/14 00:00:00"
"SDHIG2012062","CS137","DHIG03",,48,1,,425,,"03/28/14 00:00:00"
"SDHIG2012063","CS137","DHIG03",,26.2,1,,298,,"03/28/14 00:00:00"
"SDHIG2012064","CS137","DHIG03",,27.2,1,,308,,"03/28/14 00:00:00"
"SDHIG2012065","CS137","DHIG03",,28.6,1,,412,,"03/28/14 00:00:00"
"SDHIG2012066","CS137","DHIG03",,11.5,2,,161,,"03/28/14 00:00:00"
"SDHIG2012067","CS137","DHIG03",,4.7,2,,63,,"03/28/14 00:00:00"
"SDHIG2012068","CS137","DHIG03",,2.1,5,,30,,"03/28/14 00:00:00"
"SDHIG2012069","CS137","DHIG03",,1.5,7,,21,,"03/28/14 00:00:00"
"SDHIG2012080","CS137","DHIG03",,23.3,1,,255,,"03/28/14 00:00:00"
"SDHIG2012081","CS137","DHIG03",,18.7,1,,251,,"03/28/14 00:00:00"
"SDHIG2012082","CS137","DHIG03",,13,1,,234,,"03/28/14 00:00:00"
"SDHIG2012083","CS137","DHIG03",,7.7,2,,172,,"03/28/14 00:00:00"
"SDHIG2012084","CS137","DHIG03",,3.7,3,,84,,"03/28/14 00:00:00"
"SDHIG2012085","CS137","DHIG03",,2.8,4,,60,,"03/28/14 00:00:00"
"SDHIG2012086","CS137","DHIG03",,4.3,0,,84,,"03/28/14 00:00:00"
"SDHIG2012087","CS137","DHIG03",,1.7,5,,35,,"03/28/14 00:00:00"
"SDHIG2012092","CS137","DHIG03",,71.59999999999999,1,,367,,"03/28/14 00:00:00"
"SDHIG2012093","CS137","DHIG03",,38.7,1,,254,,"03/28/14 00:00:00"
"SDHIG2012094","CS137","DHIG03",,62.6,1,,477,,"03/28/14 00:00:00"
"SDHIG2012095","CS137","DHIG03",,67.7,1,,496,,"03/28/14 00:00:00"
"SDHIG2012096","CS137","DHIG03",,71.09999999999999,1,,434,,"03/28/14 00:00:00"
"SDHIG2012097","CS137","DHIG03",,56.6,1,,397,,"03/28/14 00:00:00"
"SDHIG2012098","CS137","DHIG03",,56.2,1,,454,,"03/28/14 00:00:00"
"SDHIG2012099","CS137","DHIG03",,40.6,1,,319,,"03/28/14 00:00:00"
"SDHIG2012100","CS137","DHIG03",,12.2,2,,100,,"03/28/14 00:00:00"
"SDHIG2012101","CS137","DHIG03",,7.2,3,,54,,"03/28/14 00:00:00"
"SDHIG2012102","CS137","DHIG03",,5.1,4,,36,,"03/28/14 00:00:00"
"SDHIG2012105","CS137","DHIG03",,83.2,1,,407,,"03/28/14 00:00:00"
"SDHIG2012106","CS137","DHIG03",,112.6,1,,731,,"03/28/14 00:00:00"
"SDHIG2012107","CS137","DHIG03",,79.90000000000001,1,,670,,"03/28/14 00:00:00"
"SDHIG2012108","CS137","DHIG03",,32,1,,269,,"03/28/14 00:00:00"
"SDHIG2012109","CS137","DHIG03",,23.6,2,,248,,"03/28/14 00:00:00"
"SDHIG2012110","CS137","DHIG03",,11.5,2,,125,,"03/28/14 00:00:00"
"SDHIG2012111","CS137","DHIG03",,5.2,4,,63,,"03/28/14 00:00:00"
"SDHIG2012112","CS137","DHIG03",,2.6,6,,34,,"03/28/14 00:00:00"
"SDHIG2012113","CS137","DHIG03",,1.4,9,,18,,"03/28/14 00:00:00"
"SDHIG2012114","CS137","DHIG03",,1.2,9,,16,,"03/28/14 00:00:00"
