KEY,COUNTRY,LABORATORY,SEQUENCE,DATE,YEAR,MONTH,DAY,STATION,LATITUDE ddmmmm,LATITUDE dddddd,LONGITUDE ddmmmm,LONGITUDE dddddd,SDEPTH,RUBIN,BIOTATYPE,TISSUE,NO,LENGTH,WEIGHT,DW%,LOI%,MORS_SUBBASIN,HELCOM_SUBBASIN,DATE_OF_ENTRY
"BCLOR2008019",67,"CLOR",2008019,"02/24/08 00:00:00",2008,2,24,,54.322,54.5367,19.223,19.3717,75,"GADU MOR","F",5,"3",39,770,23.4,94.3,4,4,"06/01/10 00:00:00"
"BCLOR2008020",67,"CLOR",2008020,"02/13/08 00:00:00",2008,2,13,,54.274,54.4567,15.374,15.6233,52,"GADU MOR","F",5,"3",37,510,23.5,92.5,6,6,"06/01/10 00:00:00"
"BCLOR2009001",67,"CLOR",2009001,"02/13/09 00:00:00",2009,2,13,,54.2492,54.4153,15.41,15.6833,40,"CLUP HAR","F",5,"15",24,510,22.5,94.40000000000001,6,6,"04/14/11 00:00:00"
"BCLOR2009002",67,"CLOR",2009002,"02/22/09 00:00:00",2009,2,22,,55.0281,55.0468,18.187,18.3117,61,"CLUP HAR","F",5,"16",23,510,23.5,94.09999999999999,4,9,"04/14/11 00:00:00"
"BCLOR2009003",67,"CLOR",2009003,"02/19/09 00:00:00",2009,2,19,,54.5107,54.8512,17.28,17.4667,22,"CLUP HAR","F",5,"20",22,500,22,92.59999999999999,4,9,"04/14/11 00:00:00"
"BCLOR2009004",67,"CLOR",2009004,"02/14/09 00:00:00",2009,2,14,,54.333,54.555,15.265,15.4417,56,"CLUP HAR","F",5,"16",20,500,24,92.7,6,6,"04/14/11 00:00:00"
"BCLOR2009005",67,"CLOR",2009005,"02/21/09 00:00:00",2009,2,21,,55.2909,55.4848,18.59,18.9833,85,"CLUP HAR","F",5,"20",20,520,19.2,91.09999999999999,4,9,"04/14/11 00:00:00"
"BCLOR2009006",67,"CLOR",2009006,"02/23/09 00:00:00",2009,2,23,,54.4231,54.7052,19.022,19.0367,89,"SPRA SPR","F",3,"58",11,500,28.6,90.2,4,4,"04/14/11 00:00:00"
"BCLOR2009007",67,"CLOR",2009007,"02/14/09 00:00:00",2009,2,14,,54.333,54.555,15.265,15.4417,56,"SPRA SPR","F",3,"65",11,630,28,91.5,6,6,"04/14/11 00:00:00"
"BCLOR2009008",67,"CLOR",2009008,"02/15/09 00:00:00",2009,2,15,,54.3224,54.5373,15.464,15.7733,55,"SPRA SPR","F",3,"55",11,660,27,91.5,6,6,"04/14/11 00:00:00"
"BCLOR2009009",67,"CLOR",2009009,"03/19/09 00:00:00",2009,3,19,,54.5107,54.8512,17.28,17.4667,22,"SPRA SPR","F",3,"58",10,550,27,89.3,4,9,"04/14/11 00:00:00"
"BCLOR2009010",67,"CLOR",2009010,"02/23/09 00:00:00",2009,2,23,,54.5147,54.8578,18.34,18.5667,28,"SPRA SPR","F",3,"60",11,500,27,90.7,4,9,"04/14/11 00:00:00"
"BCLOR2009011",67,"CLOR",2009011,"02/21/09 00:00:00",2009,2,21,,54.2492,54.4153,15.41,15.6833,84,"PLAT FLE","F",5,"5",28,600,20.6,92.40000000000001,6,6,"04/14/11 00:00:00"
"BCLOR2009012",67,"CLOR",2009012,"02/20/09 00:00:00",2009,2,20,,54.539,54.8983,17.564,17.94,23,"PLAT FLE","F",5,"3",24,230,30.4,95.09999999999999,4,9,"04/14/11 00:00:00"
"BCLOR2009013",67,"CLOR",2009013,"02/20/09 00:00:00",2009,2,20,,55.4377,55.7295,18.387,18.645,95,"PLAT FLE","F",5,"5",29,535,22.4,93.8,4,9,"04/14/11 00:00:00"
"BCLOR2009014",67,"CLOR",2009014,"02/14/09 00:00:00",2009,2,14,,54.333,54.555,15.265,15.4417,56,"PLAT FLE","F",5,"5",26,500,22,92.8,6,6,"04/14/11 00:00:00"
"BCLOR2009015",67,"CLOR",2009015,"02/13/09 00:00:00",2009,2,13,,54.2743,54.4572,15.3631,15.6052,40,"PLAT FLE","F",5,"5",28,510,21.6,93.09999999999999,6,6,"04/14/11 00:00:00"
"BCLOR2009016",67,"CLOR",2009016,"02/20/09 00:00:00",2009,2,20,,54.539,54.8983,17.564,17.94,23,"GADU MOR","F",5,"4",37,570,21.1,91.2,4,9,"04/14/11 00:00:00"
"BCLOR2009017",67,"CLOR",2009017,"02/14/09 00:00:00",2009,2,14,,54.333,54.555,15.265,15.4417,56,"GADU MOR","F",5,"4",37,595,22.7,92.09999999999999,6,6,"04/14/11 00:00:00"
"BCLOR2009018",67,"CLOR",2009018,"02/20/09 00:00:00",2009,2,20,,55.4377,55.7295,18.387,18.645,95,"GADU MOR","F",5,"4",34,550,20,92,4,9,"04/14/11 00:00:00"
"BCLOR2009019",67,"CLOR",2009019,"02/13/09 00:00:00",2009,2,13,,54.2492,54.4153,15.41,15.6833,40,"GADU MOR","F",5,"4",37,670,19.4,92.09999999999999,6,6,"04/14/11 00:00:00"
"BCLOR2009020",67,"CLOR",2009020,"02/21/09 00:00:00",2009,2,21,,55.118,55.1967,18.57,18.95,84,"GADU MOR","F",5,"4",36,820,19.5,91.90000000000001,4,9,"04/14/11 00:00:00"
"BCLOR2010001",67,"CLOR",2010001,"02/24/10 00:00:00",2010,2,24,"PL2",54.55,54.9167,18.1,18.1667,89,"CLUP HAR","F",5,"17",21,510,21.3,92.5,4,9,"10/24/11 00:00:00"
"BCLOR2010002",67,"CLOR",2010002,"02/11/10 00:00:00",2010,2,11,"PL1",54.35,54.5833,19,19,62,"CLUP HAR","F",5,"15",22,500,23,92.7,4,4,"10/24/11 00:00:00"
"BCLOR2010003",67,"CLOR",2010003,"02/25/10 00:00:00",2010,2,25,"PL2",54.55,54.9167,18.1,18.1667,95,"CLUP HAR","F",5,"21",21,540,24.1,93.09999999999999,4,9,"10/24/11 00:00:00"
"BCLOR2010004",67,"CLOR",2010004,"02/10/10 00:00:00",2010,2,10,"PL1",54.35,54.5833,19,19,73,"CLUP HAR","F",5,"20",21,515,25.2,93.5,4,4,"10/24/11 00:00:00"
"BCLOR2010005",67,"CLOR",2010005,"02/16/10 00:00:00",2010,2,16,"PL4",54.2,54.3333,15.3,15.5,59,"CLUP HAR","F",5,"20",22,560,25,92.8,6,6,"10/24/11 00:00:00"
"BCLOR2010006",67,"CLOR",2010006,"02/10/10 00:00:00",2010,2,10,"PL1",54.35,54.5833,19,19,73,"SPRA SPR","F",3,"88",10,500,23,89.8,4,4,"10/24/11 00:00:00"
"BCLOR2010007",67,"CLOR",2010007,"02/16/10 00:00:00",2010,2,16,"PL4",54.2,54.3333,15.3,15.5,59,"SPRA SPR","F",3,"50",12,520,23.1,90.40000000000001,6,6,"10/24/11 00:00:00"
"BCLOR2010008",67,"CLOR",2010008,"02/25/10 00:00:00",2010,2,25,"PL2",54.55,54.9167,18.1,18.1667,95,"SPRA SPR","F",3,"55",11,660,22,89.90000000000001,4,9,"10/24/11 00:00:00"
"BCLOR2010009",67,"CLOR",2010009,"02/11/10 00:00:00",2010,3,11,"PL1",54.35,54.5833,19,19,62,"SPRA SPR","F",3,"60",12,560,24.5,91.09999999999999,4,4,"10/24/11 00:00:00"
"BCLOR2010010",67,"CLOR",2010010,"02/04/10 00:00:00",2010,2,4,"PL1",54.35,54.5833,19,19,101,"SPRA SPR","F",3,"65",11,605,23.2,90.09999999999999,4,4,"10/24/11 00:00:00"
"BCLOR2010011",67,"CLOR",2010011,"02/11/10 00:00:00",2010,2,11,"PL1",54.35,54.5833,19,19,62,"PLAT FLE","F",5,"5",32,530,24.5,94.5,4,4,"10/24/11 00:00:00"
"BCLOR2010012",67,"CLOR",2010012,"02/16/10 00:00:00",2010,2,16,"PL4",54.2,54.3333,15.3,15.5,59,"PLAT FLE","F",5,"6",28,500,22,93.90000000000001,6,6,"10/24/11 00:00:00"
"BCLOR2010013",67,"CLOR",2010013,"02/25/10 00:00:00",2010,2,25,"PL2",54.55,54.9167,18.1,18.1667,95,"PLAT FLE","F",5,"5",29,510,23.5,93.2,4,9,"10/24/11 00:00:00"
"BCLOR2010014",67,"CLOR",2010014,"02/24/10 00:00:00",2010,2,24,"PL1",54.35,54.5833,19,19,101,"PLAT FLE","F",5,"5",29,520,21.2,93.5,4,4,"10/24/11 00:00:00"
"BCLOR2010015",67,"CLOR",2010015,"02/10/10 00:00:00",2010,2,10,"PL1",54.35,54.5833,19,19,73,"PLAT FLE","F",5,"7",26,510,22.5,92.5,4,4,"10/24/11 00:00:00"
"BCLOR2010016",67,"CLOR",2010016,"02/24/10 00:00:00",2010,2,24,"PL1",54.35,54.5833,19,19,101,"GADU MOR","F",5,"4",36,605,19.8,91.7,4,4,"10/24/11 00:00:00"
"BCLOR2010017",67,"CLOR",2010017,"02/25/10 00:00:00",2010,2,25,"PL2",54.55,54.9167,18.1,18.1667,95,"GADU MOR","F",5,"4",37,620,21,90.8,4,9,"10/24/11 00:00:00"
"BCLOR2010018",67,"CLOR",2010018,"02/10/10 00:00:00",2010,2,10,"PL1",54.35,54.5833,19,19,73,"GADU MOR","F",5,"4",36,650,21.5,89.40000000000001,4,4,"10/24/11 00:00:00"
"BCLOR2010019",67,"CLOR",2010019,"02/11/10 00:00:00",2010,2,11,"PL1",54.35,54.5833,19,19,62,"GADU MOR","F",5,"3",39,550,20,91.2,4,4,"10/24/11 00:00:00"
"BCLOR2010020",67,"CLOR",2010020,"02/16/10 00:00:00",2010,2,16,"PL4",54.2,54.3333,15.3,15.5,59,"GADU MOR","F",5,"4",36,680,20.6,91.59999999999999,6,6,"10/24/11 00:00:00"
"BCLOR2011001",67,"CLOR",2011001,"02/15/11 00:00:00",2011,2,15,"PL2",54.55,54.916667,18.1,18.166667,72,"CLUP HAR","F",5,"21",21,520,23.1,93.2,4,9,"02/15/13 00:00:00"
"BCLOR2011002",67,"CLOR",2011002,"02/15/11 00:00:00",2011,2,15,"PL2",54.55,54.916667,18.1,18.166667,32,"CLUP HAR","F",5,"16",22,550,23.6,94,4,9,"02/15/13 00:00:00"
"BCLOR2011003",67,"CLOR",2011003,"02/16/11 00:00:00",2011,2,16,"PL4",54.2,54.333333,15.3,15.5,32,"CLUP HAR","F",5,"15",22,500,23,94,6,6,"02/15/13 00:00:00"
"BCLOR2011004",67,"CLOR",2011004,"02/14/11 00:00:00",2011,2,14,"PL1",54.35,54.583333,19,19,34,"CLUP HAR","F",5,"27",19,504,23.8,94.7,4,4,"02/15/13 00:00:00"
"BCLOR2011005",67,"CLOR",2011005,"02/24/11 00:00:00",2011,2,24,"PL2",54.55,54.916667,18.1,18.166667,87,"CLUP HAR","F",5,"18",26,502,21.9,93.59999999999999,4,9,"02/15/13 00:00:00"
"BCLOR2011006",67,"CLOR",2011006,"02/18/11 00:00:00",2011,2,18,"PL4",54.2,54.333333,15.3,15.5,51,"SPRA SPR","F",3,"40",11,520,24,91.09999999999999,6,6,"02/15/13 00:00:00"
"BCLOR2011007",67,"CLOR",2011007,"02/23/11 00:00:00",2011,2,23,"PL2",54.55,54.916667,18.1,18.166667,25,"SPRA SPR","F",3,"55",10,520,25,91.59999999999999,4,9,"02/15/13 00:00:00"
"BCLOR2011008",67,"CLOR",2011008,"02/18/11 00:00:00",2011,2,18,"PL4",54.2,54.333333,15.3,15.5,54,"SPRA SPR","F",3,"36",12,500,28,92.40000000000001,6,6,"02/15/13 00:00:00"
"BCLOR2011009",67,"CLOR",2011009,"02/20/11 00:00:00",2011,2,20,"PL4",54.2,54.333333,15.3,15.5,52,"SPRA SPR","F",3,"44",11,500,27,91.90000000000001,6,6,"02/15/13 00:00:00"
"BCLOR2011010",67,"CLOR",2011010,"02/24/11 00:00:00",2011,2,24,"PL2",54.55,54.916667,18.1,18.166667,72,"SPRA SPR","F",3,"52",11,500,27,92.09999999999999,4,9,"02/15/13 00:00:00"
"BCLOR2011011",67,"CLOR",2011011,"02/21/11 00:00:00",2011,2,21,"PL4",54.2,54.333333,15.3,15.5,54,"SPRA SPR","F",3,"38",12,500,28,92.3,6,6,"02/15/13 00:00:00"
"BCLOR2011012",67,"CLOR",2011012,"02/14/11 00:00:00",2011,2,14,"PL4",54.2,54.333333,15.3,15.5,51,"PLAT FLE","F",5,"9",23,520,23.1,93.7,6,6,"02/15/13 00:00:00"
"BCLOR2011013",67,"CLOR",2011013,"02/15/11 00:00:00",2011,2,15,"PL2",54.55,54.916667,18.1,18.166667,89,"PLAT FLE","F",5,"4",29,500,22,93.8,4,9,"02/15/13 00:00:00"
"BCLOR2011014",67,"CLOR",2011014,"02/25/11 00:00:00",2011,2,25,"PL2",54.55,54.916667,18.1,18.166667,95,"PLAT FLE","F",5,"3",28,290,27.6,93.90000000000001,4,9,"02/15/13 00:00:00"
"BCLOR2011015",67,"CLOR",2011015,"02/14/11 00:00:00",2011,2,14,"PL1",54.35,54.583333,19,19,93,"PLAT FLE","F",5,"4",31,530,30.2,94.40000000000001,4,4,"02/15/13 00:00:00"
"BCLOR2011016",67,"CLOR",2011016,"02/18/11 00:00:00",2011,2,18,"PL4",54.2,54.333333,15.3,15.5,58,"PLAT FLE","F",5,"6",26,500,22,94.09999999999999,6,6,"02/15/13 00:00:00"
"BCLOR2011017",67,"CLOR",2011017,"02/24/11 00:00:00",2011,2,24,"PL1",54.35,54.583333,19,19,75,"GADU MOR","F",5,"4",35,570,22.8,93,4,4,"02/15/13 00:00:00"
"BCLOR2011018",67,"CLOR",2011018,"02/16/11 00:00:00",2011,2,16,"PL4",54.2,54.333333,15.3,15.5,44,"GADU MOR","F",5,"5",31,630,20.6,91.2,6,6,"02/15/13 00:00:00"
"BCLOR2011019",67,"CLOR",2011019,"02/24/11 00:00:00",2011,2,24,"PL2",54.55,54.916667,18.1,18.166667,87,"GADU MOR","F",5,"4",29,500,21,92,4,9,"02/15/13 00:00:00"
"BCLOR2011020",67,"CLOR",2011020,"02/15/11 00:00:00",2011,2,15,"PL2",54.55,54.916667,18.1,18.166667,89,"GADU MOR","F",5,"3",32,570,25.4,93.2,4,9,"02/15/13 00:00:00"
"BCLOR2011021",67,"CLOR",2011021,"02/14/11 00:00:00",2011,2,14,"PL1",54.35,54.583333,19,19,93,"GADU MOR","F",5,"2",42,560,25,93.2,4,4,"02/15/13 00:00:00"
"BCLOR2012001",67,"CLOR",2012001,"02/20/12 00:00:00",2012,2,20,"PL4",54.2,54.3333,15.3,15.5,54,"CLUP HAR","F",5,"20",19,525,25.7,94.09999999999999,6,6,"04/17/14 00:00:00"
"BCLOR2012002",67,"CLOR",2012002,"02/14/12 00:00:00",2012,2,14,"PL2",54.55,54.9167,18.1,18.1667,74,"CLUP HAR","F",5,"12",22,510,26.5,94.7,4,9,"04/17/14 00:00:00"
"BCLOR2012003",67,"CLOR",2012003,"02/16/12 00:00:00",2012,2,16,"PL1",54.35,54.5833,19,19,70,"CLUP HAR","F",5,"16",20,510,26.7,93.59999999999999,4,4,"04/17/14 00:00:00"
"BCLOR2012004",67,"CLOR",2012004,"02/26/12 00:00:00",2012,2,26,"PL4",54.2,54.3333,15.3,15.5,56,"CLUP HAR","F",5,"14",19,600,24.6,94.3,6,6,"04/17/14 00:00:00"
"BCLOR2012005",67,"CLOR",2012005,"02/27/12 00:00:00",2012,2,27,"PL4",54.2,54.3333,15.3,15.5,66,"CLUP HAR","F",5,"17",20,500,26.2,95.09999999999999,6,6,"04/17/14 00:00:00"
"BCLOR2012006",67,"CLOR",2012006,"02/18/12 00:00:00",2012,2,18,"PL2",54.55,54.9167,18.1,18.1667,53,"CLUP HAR","F",5,"18",20,515,25.6,94.09999999999999,4,9,"04/17/14 00:00:00"
"BCLOR2012007",67,"CLOR",2012007,"02/14/12 00:00:00",2012,2,14,"PL1",54.35,54.5833,19,19,78,"CLUP HAR","F",5,"17",19,520,25.2,93.8,4,4,"04/17/14 00:00:00"
"BCLOR2012008",67,"CLOR",2012008,"02/14/12 00:00:00",2012,2,14,"PL2",54.55,54.9167,18.1,18.1667,74,"SPRA SPR","F",3,"55",11,605,27.4,92.8,4,9,"04/17/14 00:00:00"
"BCLOR2012009",67,"CLOR",2012009,"02/18/12 00:00:00",2012,2,18,"PL2",54.55,54.9167,18.1,18.1667,53,"SPRA SPR","F",3,"55",10,525,27.6,91.90000000000001,4,9,"04/17/14 00:00:00"
"BCLOR2012010",67,"CLOR",2012010,"02/16/12 00:00:00",2012,2,16,"PL1",54.35,54.5833,19,19,70,"SPRA SPR","F",3,"50",12,515,27.1,91.8,4,4,"04/17/14 00:00:00"
"BCLOR2012011",67,"CLOR",2012011,"02/14/12 00:00:00",2012,2,14,"PL1",54.35,54.5833,19,19,78,"SPRA SPR","F",3,"45",11,585,28.2,92.2,4,4,"04/17/14 00:00:00"
"BCLOR2012012",67,"CLOR",2012012,"02/24/12 00:00:00",2012,2,24,"PL4",54.2,54.3333,15.3,15.5,61,"SPRA SPR","F",3,"40",12,545,28.6,92.7,6,6,"04/17/14 00:00:00"
"BCLOR2012013",67,"CLOR",2012013,"02/27/12 00:00:00",2012,2,27,"PL4",54.2,54.3333,15.3,15.5,66,"SPRA SPR","F",3,"45",11,535,28.6,92.59999999999999,6,6,"04/17/14 00:00:00"
"BCLOR2012014",67,"CLOR",2012014,"02/14/12 00:00:00",2012,2,14,"PL2",54.55,54.9167,18.1,18.1667,83,"PLAT FLE","F",5,"5",26,500,25.6,94.59999999999999,4,9,"04/17/14 00:00:00"
"BCLOR2012015",67,"CLOR",2012015,"02/16/12 00:00:00",2012,2,16,"PL4",54.2,54.3333,15.3,15.5,56,"PLAT FLE","F",5,"7",26,430,24.9,93.90000000000001,6,6,"04/17/14 00:00:00"
"BCLOR2012016",67,"CLOR",2012016,"02/14/12 00:00:00",2012,2,14,"PL1",54.35,54.5833,19,19,78,"PLAT FLE","F",5,"4",27,540,25.1,94.90000000000001,4,4,"04/17/14 00:00:00"
"BCLOR2012017",67,"CLOR",2012017,"02/14/12 00:00:00",2012,2,14,"PL2",54.55,54.9167,18.1,18.1667,83,"GADU MOR","F",5,"3",40,530,20.5,91.09999999999999,4,9,"04/17/14 00:00:00"
"BCLOR2012018",67,"CLOR",2012018,"02/14/12 00:00:00",2012,2,14,"PL1",54.35,54.5833,19,19,78,"GADU MOR","F",5,"4",38,590,20.2,90.3,4,4,"04/17/14 00:00:00"
"BCLOR2012019",67,"CLOR",2012019,"02/20/12 00:00:00",2012,2,20,"PL4",54.2,54.3333,15.3,15.5,54,"GADU MOR","F",5,"6",32,560,20.8,90.8,6,6,"04/17/14 00:00:00"
"BCLOR2012020",67,"CLOR",2012020,"02/26/12 00:00:00",2012,2,26,"PL4",54.2,54.3333,15.3,15.5,56,"GADU MOR","F",5,"5",32,590,20.4,91.3,6,6,"04/17/14 00:00:00"
"BCLOR2012021",67,"CLOR",2012021,"02/16/12 00:00:00",2012,2,16,"PL1",54.35,54.5833,19,19,70,"GADU MOR","F",5,"3",35,500,21.6,92.09999999999999,4,4,"04/17/14 00:00:00"
"BCLOR2013001",67,"CLOR",2013001,"02/14/13 00:00:00",2013,2,14,"PL1",54.35,54.5833,19,19,47,"GADU MOR","F",5,"3",34,560,20.5,91.8,4,4,"04/29/15 00:00:00"
"BCLOR2013002",67,"CLOR",2013002,"02/15/13 00:00:00",2013,2,15,"PL4",54.2,54.3333,15.3,15.5,49,"GADU MOR","F",5,"3",36,500,25,93.09999999999999,6,6,"04/29/15 00:00:00"
"BCLOR2013003",67,"CLOR",2013003,"02/21/13 00:00:00",2013,2,21,"PL2",54.55,54.9167,18.1,18.1667,81,"GADU MOR","F",5,"3",32,490,20.4,92.8,4,9,"04/29/15 00:00:00"
"BCLOR2013004",67,"CLOR",2013004,"02/26/13 00:00:00",2013,2,26,"PL2",54.55,54.9167,18.1,18.1667,88,"GADU MOR","F",5,"3",35,500,20,90.7,4,9,"04/29/15 00:00:00"
"BCLOR2013005",67,"CLOR",2013005,"02/27/13 00:00:00",2013,2,27,"PL1",54.35,54.5833,19,19,95,"GADU MOR","F",5,"3",35,520,21.2,91.59999999999999,4,4,"04/29/15 00:00:00"
"BCLOR2013006",67,"CLOR",2013006,"02/14/13 00:00:00",2013,2,14,"PL1",54.35,54.5833,19,19,56,"CLUP HAR","F",5,"15",20,500,24,93.7,4,4,"04/29/15 00:00:00"
"BCLOR2013007",67,"CLOR",2013007,"02/15/13 00:00:00",2013,2,15,"PL4",54.2,54.3333,15.3,15.5,30,"CLUP HAR","F",5,"11",22,500,24,93.2,6,6,"04/29/15 00:00:00"
"BCLOR2013008",67,"CLOR",2013008,"02/21/13 00:00:00",2013,2,21,"PL2",54.55,54.9167,18.1,18.1667,81,"CLUP HAR","F",5,"13",20,450,24.4,94.59999999999999,4,9,"04/29/15 00:00:00"
"BCLOR2013009",67,"CLOR",2013009,"02/23/13 00:00:00",2013,2,23,"PL1",54.35,54.5833,19,19,72,"CLUP HAR","F",5,"15",21,500,25,94.7,4,4,"04/29/15 00:00:00"
"BCLOR2013010",67,"CLOR",2013010,"02/26/13 00:00:00",2013,2,26,"PL2",54.55,54.9167,18.1,18.1667,53,"CLUP HAR","F",5,"14",20,500,24,93.7,4,9,"04/29/15 00:00:00"
"BCLOR2013011",67,"CLOR",2013011,"02/14/13 00:00:00",2013,2,14,"PL2",54.55,54.9167,18.1,18.1667,46,"SPRA SPR","F",3,"46",11,500,27,92,4,9,"04/29/15 00:00:00"
"BCLOR2013012",67,"CLOR",2013012,"02/16/13 00:00:00",2013,2,16,"PL4",54.2,54.3333,15.3,15.5,57,"SPRA SPR","F",3,"57",11,505,25.7,91.8,6,6,"04/29/15 00:00:00"
"BCLOR2013013",67,"CLOR",2013013,"02/21/13 00:00:00",2013,2,21,"PL2",54.55,54.9167,18.1,18.1667,81,"SPRA SPR","F",3,"81",11,500,25,91,4,9,"04/29/15 00:00:00"
"BCLOR2013014",67,"CLOR",2013014,"02/23/13 00:00:00",2013,2,23,"PL1",54.35,54.5833,19,19,72,"SPRA SPR","F",3,"72",11,500,26,91.09999999999999,4,4,"04/29/15 00:00:00"
"BCLOR2013015",67,"CLOR",2013015,"02/25/13 00:00:00",2013,2,25,"PL1",54.35,54.5833,19,19,32,"SPRA SPR","F",3,"32",10,500,26,91.8,4,4,"04/29/15 00:00:00"
"BCLOR2013016",67,"CLOR",2013016,"02/26/13 00:00:00",2013,2,26,"PL2",54.55,54.9167,18.1,18.1667,53,"SPRA SPR","F",3,"53",10,500,25,91.40000000000001,4,9,"04/29/15 00:00:00"
"BCLOR2013017",67,"CLOR",2013017,"02/15/13 00:00:00",2013,2,15,"PL4",54.2,54.3333,15.3,15.5,30,"PLAT FLE","F",5,"7",26,500,23,94.59999999999999,6,6,"04/29/15 00:00:00"
"BCLOR2013018",67,"CLOR",2013018,"02/21/13 00:00:00",2013,2,21,"PL2",54.55,54.9167,18.1,18.1667,81,"PLAT FLE","F",5,"8",27,500,24,93.40000000000001,4,9,"04/29/15 00:00:00"
"BCLOR2013019",67,"CLOR",2013019,"02/23/13 00:00:00",2013,2,23,"PL1",54.35,54.5833,19,19,72,"PLAT FLE","F",5,"8",26,490,21.4,94.5,4,4,"04/29/15 00:00:00"
"BCLOR2013020",67,"CLOR",2013020,"02/26/13 00:00:00",2013,2,26,"PL2",54.55,54.9167,18.1,18.1667,88,"PLAT FLE","F",5,"5",29,500,22,94.40000000000001,4,9,"04/29/15 00:00:00"
"BCLOR2014001",67,"CLOR",2014001,"02/14/14 00:00:00",2014,2,14,"PL1",54.35,54.5833,19,19,85.5,"GADU MOR","F",5,"2",37,505,22.8,92.40000000000001,4,4,"04/07/16 00:00:00"
"BCLOR2014002",67,"CLOR",2014002,"02/18/14 00:00:00",2014,2,18,"PL4",54.2,54.3333,15.3,15.5,56,"GADU MOR","F",5,"4",29,530,20.4,91.2,6,6,"04/07/16 00:00:00"
"BCLOR2014003",67,"CLOR",2014003,"02/28/14 00:00:00",2014,2,28,"PL1",54.35,54.5833,19,19,63,"GADU MOR","F",5,"4",28,420,19.9,90.8,4,4,"04/07/16 00:00:00"
"BCLOR2014004",67,"CLOR",2014004,"02/20/14 00:00:00",2014,2,20,"PL4",54.2,54.3333,15.3,15.5,31,"GADU MOR","F",5,"3",32,460,19.3,91.2,6,6,"04/07/16 00:00:00"
"BCLOR2014005",67,"CLOR",2014005,"02/24/14 00:00:00",2014,2,24,"PL2",54.55,54.9167,18.1,18.1667,61,"GADU MOR","F",5,"5",30,650,20.4,91.7,4,9,"04/07/16 00:00:00"
"BCLOR2014006",67,"CLOR",2014006,"02/19/14 00:00:00",2014,2,19,"PL4",54.2,54.3333,15.3,15.5,56,"GADU MOR","F",5,"5",30,650,20.3,91.2,4,4,"04/07/16 00:00:00"
"BCLOR2014007",67,"CLOR",2014007,"02/28/14 00:00:00",2014,2,28,"PL1",54.35,54.5833,19,19,63,"CLUP HAR","F",5,"22",20,510,23.9,93.40000000000001,4,4,"04/07/16 00:00:00"
"BCLOR2014008",67,"CLOR",2014008,"02/14/14 00:00:00",2014,2,14,"PL1",54.35,54.5833,19,19,85.5,"CLUP HAR","F",5,"17",22,500,23.8,93.90000000000001,4,4,"04/07/16 00:00:00"
"BCLOR2014009",67,"CLOR",2014009,"02/20/14 00:00:00",2014,2,20,"PL4",54.2,54.3333,15.3,15.5,31,"CLUP HAR","F",5,"25",19,540,21.7,93.90000000000001,6,6,"04/07/16 00:00:00"
"BCLOR2014010",67,"CLOR",2014010,"02/11/14 00:00:00",2014,2,11,"PL1",54.35,54.5833,19,19,74.5,"CLUP HAR","F",5,"19",21,520,23.5,94.5,4,4,"04/07/16 00:00:00"
"BCLOR2014011",67,"CLOR",2014011,"02/24/14 00:00:00",2014,2,24,"PL2",54.55,54.9167,18.1,18.1667,61,"CLUP HAR","F",5,"20",20,520,23.7,93.2,4,9,"04/07/16 00:00:00"
"BCLOR2014012",67,"CLOR",2014012,"02/19/14 00:00:00",2014,2,19,"PL4",54.2,54.3333,15.3,15.5,56,"CLUP HAR","F",5,"19",18,500,23.4,94.5,6,6,"04/07/16 00:00:00"
"BCLOR2014013",67,"CLOR",2014013,"02/14/14 00:00:00",2014,2,14,"PL1",54.35,54.5833,19,19,85.5,"SPRA SPR","F",3,"47",11,510,24.5,91.7,4,4,"04/07/16 00:00:00"
"BCLOR2014014",67,"CLOR",2014014,"02/18/14 00:00:00",2014,2,18,"PL4",54.2,54.3333,15.3,15.5,54,"SPRA SPR","F",3,"43",11,500,24,91.59999999999999,6,6,"04/07/16 00:00:00"
"BCLOR2014015",67,"CLOR",2014015,"02/19/14 00:00:00",2014,2,19,"PL4",54.2,54.3333,15.3,15.5,56,"SPRA SPR","F",3,"40",11,510,24.5,91.40000000000001,6,6,"04/07/16 00:00:00"
"BCLOR2014016",67,"CLOR",2014016,"02/28/14 00:00:00",2014,2,28,"PL1",54.35,54.5833,19,19,50,"SPRA SPR","F",3,"70",9,550,22.7,90.7,4,4,"04/07/16 00:00:00"
"BCLOR2014017",67,"CLOR",2014017,"02/24/14 00:00:00",2014,2,24,"PL2",54.55,54.9167,18.1,18.1667,61,"SPRA SPR","F",3,"43",12,520,26.9,92.40000000000001,4,9,"04/07/16 00:00:00"
"BCLOR2014018",67,"CLOR",2014018,"02/28/14 00:00:00",2014,2,28,"PL1",54.35,54.5833,19,19,88,"PLAT FLE","F",5,"6",26,420,20.2,91.90000000000001,4,4,"04/07/16 00:00:00"
"BCLOR2014019",67,"CLOR",2014019,"02/24/14 00:00:00",2014,2,24,"PL2",54.55,54.9167,18.1,18.1667,30,"PLAT FLE","F",5,"7",25,540,24.6,94.3,4,9,"04/07/16 00:00:00"
"BCLOR2014020",67,"CLOR",2014020,"02/11/14 00:00:00",2014,2,11,"PL1",54.35,54.5833,19,19,81,"PLAT FLE","F",5,"10",25,530,24.4,93.8,4,4,"04/07/16 00:00:00"
